pca__n_components,rf__n_estimators,rf__criterion,rf__max_depth,rf__min_samples_split,rf__min_samples_leaf,fold,threshold,accuracy,precision,recall,f1,mcc
0.99,100,gini,50,5,1,4,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.99,100,gini,50,5,1,4,0.9,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,50,5,1,5,0.1,0.6440677966101694,0.22727272727272727,0.5555555555555556,0.3225806451612903,0.16027038306123714
0.99,100,gini,50,5,1,5,0.2,0.8135593220338984,0.375,0.3333333333333333,0.35294117647058826,0.2450490147049017
0.99,100,gini,50,5,1,5,0.30000000000000004,0.8813559322033898,0.75,0.3333333333333333,0.46153846153846156,0.4481274169454284
0.99,100,gini,50,5,1,5,0.4,0.8813559322033898,1.0,0.2222222222222222,0.36363636363636365,0.44151078568834795
0.99,100,gini,50,5,1,5,0.5,0.847457627118644,1.0,0.0,0.0,0.0
0.99,100,gini,50,5,1,5,0.6,0.847457627118644,1.0,0.0,0.0,0.0
0.99,100,gini,50,5,1,5,0.7000000000000001,0.847457627118644,1.0,0.0,0.0,0.0
0.99,100,gini,50,5,1,5,0.8,0.847457627118644,1.0,0.0,0.0,0.0
0.99,100,gini,50,5,1,5,0.9,0.847457627118644,1.0,0.0,0.0,0.0
0.99,100,gini,50,5,2,1,0.1,0.5833333333333334,0.25,0.8888888888888888,0.3902439024390244,0.2993924754260479
0.99,100,gini,50,5,2,1,0.2,0.7666666666666667,0.3684210526315789,0.7777777777777778,0.5,0.4164129963551078
0.99,100,gini,50,5,2,1,0.30000000000000004,0.85,0.5,0.5555555555555556,0.5263157894736842,0.4383570037596047
0.99,100,gini,50,5,2,1,0.4,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
0.99,100,gini,50,5,2,1,0.5,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.99,100,gini,50,5,2,1,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.99,100,gini,50,5,2,1,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.99,100,gini,50,5,2,1,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.99,100,gini,50,5,2,1,0.9,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,50,5,2,2,0.1,0.5166666666666667,0.23684210526315788,1.0,0.3829787234042553,0.31963601590330637
0.99,100,gini,50,5,2,2,0.2,0.7833333333333333,0.375,0.6666666666666666,0.48,0.3799802978286742
0.99,100,gini,50,5,2,2,0.30000000000000004,0.8166666666666667,0.4,0.4444444444444444,0.42105263157894735,0.31311214554257477
0.99,100,gini,50,5,2,2,0.4,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
0.99,100,gini,50,5,2,2,0.5,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
0.99,100,gini,50,5,2,2,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.99,100,gini,50,5,2,2,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.99,100,gini,50,5,2,2,0.8,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,50,5,2,2,0.9,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,50,5,2,3,0.1,0.5,0.23076923076923078,1.0,0.375,0.3082573996425538
0.99,100,gini,50,5,2,3,0.2,0.8666666666666667,0.5294117647058824,1.0,0.6923076923076923,0.668106864211797
0.99,100,gini,50,5,2,3,0.30000000000000004,0.9666666666666667,0.8181818181818182,1.0,0.9,0.886620694933573
0.99,100,gini,50,5,2,3,0.4,0.9666666666666667,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.869281045751634
0.99,100,gini,50,5,2,3,0.5,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.99,100,gini,50,5,2,3,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.99,100,gini,50,5,2,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,50,5,2,3,0.8,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,50,5,2,3,0.9,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,50,5,2,4,0.1,0.6166666666666667,0.28125,1.0,0.43902439024390244,0.39295262399668784
0.99,100,gini,50,5,2,4,0.2,0.8,0.4117647058823529,0.7777777777777778,0.5384615384615384,0.46094194507635605
0.99,100,gini,50,5,2,4,0.30000000000000004,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
0.99,100,gini,50,5,2,4,0.4,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.99,100,gini,50,5,2,4,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.99,100,gini,50,5,2,4,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.99,100,gini,50,5,2,4,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.99,100,gini,50,5,2,4,0.8,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,50,5,2,4,0.9,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,50,5,2,5,0.1,0.6271186440677966,0.21739130434782608,0.5555555555555556,0.3125,0.14416546824034385
0.99,100,gini,50,5,2,5,0.2,0.7966101694915254,0.36363636363636365,0.4444444444444444,0.4,0.28105890440280973
0.99,100,gini,50,5,2,5,0.30000000000000004,0.8983050847457628,1.0,0.3333333333333333,0.5,0.5455447255899809
0.99,100,gini,50,5,2,5,0.4,0.8813559322033898,1.0,0.2222222222222222,0.36363636363636365,0.44151078568834795
0.99,100,gini,50,5,2,5,0.5,0.847457627118644,1.0,0.0,0.0,0.0
0.99,100,gini,50,5,2,5,0.6,0.847457627118644,1.0,0.0,0.0,0.0
0.99,100,gini,50,5,2,5,0.7000000000000001,0.847457627118644,1.0,0.0,0.0,0.0
0.99,100,gini,50,5,2,5,0.8,0.847457627118644,1.0,0.0,0.0,0.0
0.99,100,gini,50,5,2,5,0.9,0.847457627118644,1.0,0.0,0.0,0.0
0.99,100,gini,100,2,1,1,0.1,0.6,0.25806451612903225,0.8888888888888888,0.4,0.3129031021373593
0.99,100,gini,100,2,1,1,0.2,0.8,0.4,0.6666666666666666,0.5,0.40422604172722165
0.99,100,gini,100,2,1,1,0.30000000000000004,0.8,0.36363636363636365,0.4444444444444444,0.4,0.28347736504678867
0.99,100,gini,100,2,1,1,0.4,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
0.99,100,gini,100,2,1,1,0.5,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.99,100,gini,100,2,1,1,0.6,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.99,100,gini,100,2,1,1,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.99,100,gini,100,2,1,1,0.8,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,2,1,1,0.9,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,2,1,2,0.1,0.5,0.23076923076923078,1.0,0.375,0.3082573996425538
0.99,100,gini,100,2,1,2,0.2,0.75,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.3361227822436774
0.99,100,gini,100,2,1,2,0.30000000000000004,0.8166666666666667,0.4,0.4444444444444444,0.42105263157894735,0.31311214554257477
0.99,100,gini,100,2,1,2,0.4,0.8166666666666667,0.375,0.3333333333333333,0.35294117647058826,0.24715576637149037
0.99,100,gini,100,2,1,2,0.5,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
0.99,100,gini,100,2,1,2,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.99,100,gini,100,2,1,2,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.99,100,gini,100,2,1,2,0.8,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,2,1,2,0.9,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,2,1,3,0.1,0.5,0.23076923076923078,1.0,0.375,0.3082573996425538
0.99,100,gini,100,2,1,3,0.2,0.85,0.5,1.0,0.6666666666666666,0.6416889479197478
0.99,100,gini,100,2,1,3,0.30000000000000004,0.95,0.8,0.8888888888888888,0.8421052631578947,0.8140915784106943
0.99,100,gini,100,2,1,3,0.4,0.9666666666666667,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.869281045751634
0.99,100,gini,100,2,1,3,0.5,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
0.99,100,gini,100,2,1,3,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.99,100,gini,100,2,1,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,2,1,3,0.8,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,2,1,3,0.9,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,2,1,4,0.1,0.5333333333333333,0.24324324324324326,1.0,0.391304347826087,0.3312067831843801
0.99,100,gini,100,2,1,4,0.2,0.8333333333333334,0.4666666666666667,0.7777777777777778,0.5833333333333334,0.5120196528544808
0.99,100,gini,100,2,1,4,0.30000000000000004,0.95,0.875,0.7777777777777778,0.8235294117647058,0.79639080275258
0.99,100,gini,100,2,1,4,0.4,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.99,100,gini,100,2,1,4,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.99,100,gini,100,2,1,4,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.99,100,gini,100,2,1,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,2,1,4,0.8,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,2,1,4,0.9,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,2,1,5,0.1,0.6610169491525424,0.21052631578947367,0.4444444444444444,0.2857142857142857,0.11114765480922503
0.99,100,gini,100,2,1,5,0.2,0.7966101694915254,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.21333333333333335
0.99,100,gini,100,2,1,5,0.30000000000000004,0.8813559322033898,1.0,0.2222222222222222,0.36363636363636365,0.44151078568834795
0.99,100,gini,100,2,1,5,0.4,0.8813559322033898,1.0,0.2222222222222222,0.36363636363636365,0.44151078568834795
0.99,100,gini,100,2,1,5,0.5,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
0.99,100,gini,100,2,1,5,0.6,0.847457627118644,1.0,0.0,0.0,0.0
0.99,100,gini,100,2,1,5,0.7000000000000001,0.847457627118644,1.0,0.0,0.0,0.0
0.99,100,gini,100,2,1,5,0.8,0.847457627118644,1.0,0.0,0.0,0.0
0.99,100,gini,100,2,1,5,0.9,0.847457627118644,1.0,0.0,0.0,0.0
0.99,100,gini,100,2,2,1,0.1,0.6166666666666667,0.26666666666666666,0.8888888888888888,0.41025641025641024,0.3267320196065356
0.99,100,gini,100,2,2,1,0.2,0.7666666666666667,0.3684210526315789,0.7777777777777778,0.5,0.4164129963551078
0.99,100,gini,100,2,2,1,0.30000000000000004,0.8333333333333334,0.46153846153846156,0.6666666666666666,0.5454545454545454,0.4588590754276736
0.99,100,gini,100,2,2,1,0.4,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
0.99,100,gini,100,2,2,1,0.5,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.99,100,gini,100,2,2,1,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.99,100,gini,100,2,2,1,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.99,100,gini,100,2,2,1,0.8,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,2,2,1,0.9,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,2,2,2,0.1,0.48333333333333334,0.225,1.0,0.3673469387755102,0.2970442628930023
0.99,100,gini,100,2,2,2,0.2,0.7833333333333333,0.375,0.6666666666666666,0.48,0.3799802978286742
0.99,100,gini,100,2,2,2,0.30000000000000004,0.8166666666666667,0.4,0.4444444444444444,0.42105263157894735,0.31311214554257477
0.99,100,gini,100,2,2,2,0.4,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
0.99,100,gini,100,2,2,2,0.5,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
0.99,100,gini,100,2,2,2,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.99,100,gini,100,2,2,2,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.99,100,gini,100,2,2,2,0.8,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,2,2,2,0.9,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,2,2,3,0.1,0.5166666666666667,0.23684210526315788,1.0,0.3829787234042553,0.31963601590330637
0.99,100,gini,100,2,2,3,0.2,0.8666666666666667,0.5294117647058824,1.0,0.6923076923076923,0.668106864211797
0.99,100,gini,100,2,2,3,0.30000000000000004,0.9666666666666667,0.8181818181818182,1.0,0.9,0.886620694933573
0.99,100,gini,100,2,2,3,0.4,0.9833333333333333,1.0,0.8888888888888888,0.9411764705882353,0.9336995618478525
0.99,100,gini,100,2,2,3,0.5,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.99,100,gini,100,2,2,3,0.6,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,2,2,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,2,2,3,0.8,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,2,2,3,0.9,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,2,2,4,0.1,0.5666666666666667,0.2571428571428571,1.0,0.4090909090909091,0.35503580124836315
0.99,100,gini,100,2,2,4,0.2,0.8166666666666667,0.4375,0.7777777777777778,0.56,0.48553038055886144
0.99,100,gini,100,2,2,4,0.30000000000000004,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
0.99,100,gini,100,2,2,4,0.4,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.99,100,gini,100,2,2,4,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.99,100,gini,100,2,2,4,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.99,100,gini,100,2,2,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,2,2,4,0.8,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,2,2,4,0.9,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,2,2,5,0.1,0.6101694915254238,0.20833333333333334,0.5555555555555556,0.30303030303030304,0.1284935096048902
0.99,100,gini,100,2,2,5,0.2,0.8135593220338984,0.4,0.4444444444444444,0.42105263157894735,0.3109199282999708
0.99,100,gini,100,2,2,5,0.30000000000000004,0.8983050847457628,1.0,0.3333333333333333,0.5,0.5455447255899809
0.99,100,gini,100,2,2,5,0.4,0.8813559322033898,1.0,0.2222222222222222,0.36363636363636365,0.44151078568834795
0.99,100,gini,100,2,2,5,0.5,0.847457627118644,1.0,0.0,0.0,0.0
0.99,100,gini,100,2,2,5,0.6,0.847457627118644,1.0,0.0,0.0,0.0
0.99,100,gini,100,2,2,5,0.7000000000000001,0.847457627118644,1.0,0.0,0.0,0.0
0.99,100,gini,100,2,2,5,0.8,0.847457627118644,1.0,0.0,0.0,0.0
0.99,100,gini,100,2,2,5,0.9,0.847457627118644,1.0,0.0,0.0,0.0
0.99,100,gini,100,5,1,1,0.1,0.6,0.25806451612903225,0.8888888888888888,0.4,0.3129031021373593
0.99,100,gini,100,5,1,1,0.2,0.7666666666666667,0.35294117647058826,0.6666666666666666,0.46153846153846156,0.35735948550863555
0.99,100,gini,100,5,1,1,0.30000000000000004,0.8333333333333334,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3464052287581699
0.99,100,gini,100,5,1,1,0.4,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
0.99,100,gini,100,5,1,1,0.5,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.99,100,gini,100,5,1,1,0.6,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.99,100,gini,100,5,1,1,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.99,100,gini,100,5,1,1,0.8,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,5,1,1,0.9,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,5,1,2,0.1,0.5333333333333333,0.24324324324324326,1.0,0.391304347826087,0.3312067831843801
0.99,100,gini,100,5,1,2,0.2,0.7833333333333333,0.375,0.6666666666666666,0.48,0.3799802978286742
0.99,100,gini,100,5,1,2,0.30000000000000004,0.8333333333333334,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3464052287581699
0.99,100,gini,100,5,1,2,0.4,0.8166666666666667,0.375,0.3333333333333333,0.35294117647058826,0.24715576637149037
0.99,100,gini,100,5,1,2,0.5,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
0.99,100,gini,100,5,1,2,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.99,100,gini,100,5,1,2,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.99,100,gini,100,5,1,2,0.8,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,5,1,2,0.9,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,5,1,3,0.1,0.55,0.25,1.0,0.4,0.3429971702850177
0.99,100,gini,100,5,1,3,0.2,0.8333333333333334,0.47368421052631576,1.0,0.6428571428571429,0.617093958453955
0.99,100,gini,100,5,1,3,0.30000000000000004,0.95,0.8,0.8888888888888888,0.8421052631578947,0.8140915784106943
0.99,100,gini,100,5,1,3,0.4,0.95,0.8,0.8888888888888888,0.8421052631578947,0.8140915784106943
0.99,100,gini,100,5,1,3,0.5,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
0.99,100,gini,100,5,1,3,0.6,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,5,1,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,5,1,3,0.8,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,5,1,3,0.9,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,5,1,4,0.1,0.5833333333333334,0.2647058823529412,1.0,0.4186046511627907,0.36735282343519987
0.99,100,gini,100,5,1,4,0.2,0.7833333333333333,0.3888888888888889,0.7777777777777778,0.5185185185185185,0.43797817080236756
0.99,100,gini,100,5,1,4,0.30000000000000004,0.9666666666666667,1.0,0.7777777777777778,0.875,0.8651171440654583
0.99,100,gini,100,5,1,4,0.4,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.99,100,gini,100,5,1,4,0.5,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.99,100,gini,100,5,1,4,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.99,100,gini,100,5,1,4,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.99,100,gini,100,5,1,4,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.99,100,gini,100,5,1,4,0.9,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,5,1,5,0.1,0.6440677966101694,0.22727272727272727,0.5555555555555556,0.3225806451612903,0.16027038306123714
0.99,100,gini,100,5,1,5,0.2,0.8135593220338984,0.375,0.3333333333333333,0.35294117647058826,0.2450490147049017
0.99,100,gini,100,5,1,5,0.30000000000000004,0.8813559322033898,0.75,0.3333333333333333,0.46153846153846156,0.4481274169454284
0.99,100,gini,100,5,1,5,0.4,0.8813559322033898,1.0,0.2222222222222222,0.36363636363636365,0.44151078568834795
0.99,100,gini,100,5,1,5,0.5,0.847457627118644,1.0,0.0,0.0,0.0
0.99,100,gini,100,5,1,5,0.6,0.847457627118644,1.0,0.0,0.0,0.0
0.99,100,gini,100,5,1,5,0.7000000000000001,0.847457627118644,1.0,0.0,0.0,0.0
0.99,100,gini,100,5,1,5,0.8,0.847457627118644,1.0,0.0,0.0,0.0
0.99,100,gini,100,5,1,5,0.9,0.847457627118644,1.0,0.0,0.0,0.0
0.99,100,gini,100,5,2,1,0.1,0.5833333333333334,0.25,0.8888888888888888,0.3902439024390244,0.2993924754260479
0.99,100,gini,100,5,2,1,0.2,0.7666666666666667,0.3684210526315789,0.7777777777777778,0.5,0.4164129963551078
0.99,100,gini,100,5,2,1,0.30000000000000004,0.85,0.5,0.5555555555555556,0.5263157894736842,0.4383570037596047
0.99,100,gini,100,5,2,1,0.4,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
0.99,100,gini,100,5,2,1,0.5,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.99,100,gini,100,5,2,1,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.99,100,gini,100,5,2,1,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.99,100,gini,100,5,2,1,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.99,100,gini,100,5,2,1,0.9,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,5,2,2,0.1,0.5166666666666667,0.23684210526315788,1.0,0.3829787234042553,0.31963601590330637
0.99,100,gini,100,5,2,2,0.2,0.7833333333333333,0.375,0.6666666666666666,0.48,0.3799802978286742
0.99,100,gini,100,5,2,2,0.30000000000000004,0.8166666666666667,0.4,0.4444444444444444,0.42105263157894735,0.31311214554257477
0.99,100,gini,100,5,2,2,0.4,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
0.99,100,gini,100,5,2,2,0.5,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
0.99,100,gini,100,5,2,2,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.99,100,gini,100,5,2,2,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.99,100,gini,100,5,2,2,0.8,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,5,2,2,0.9,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,5,2,3,0.1,0.5,0.23076923076923078,1.0,0.375,0.3082573996425538
0.99,100,gini,100,5,2,3,0.2,0.8666666666666667,0.5294117647058824,1.0,0.6923076923076923,0.668106864211797
0.99,100,gini,100,5,2,3,0.30000000000000004,0.9666666666666667,0.8181818181818182,1.0,0.9,0.886620694933573
0.99,100,gini,100,5,2,3,0.4,0.9666666666666667,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.869281045751634
0.99,100,gini,100,5,2,3,0.5,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.99,100,gini,100,5,2,3,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.99,100,gini,100,5,2,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,5,2,3,0.8,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,5,2,3,0.9,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,5,2,4,0.1,0.6166666666666667,0.28125,1.0,0.43902439024390244,0.39295262399668784
0.99,100,gini,100,5,2,4,0.2,0.8,0.4117647058823529,0.7777777777777778,0.5384615384615384,0.46094194507635605
0.99,100,gini,100,5,2,4,0.30000000000000004,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
0.99,100,gini,100,5,2,4,0.4,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.99,100,gini,100,5,2,4,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.99,100,gini,100,5,2,4,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.99,100,gini,100,5,2,4,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.99,100,gini,100,5,2,4,0.8,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,5,2,4,0.9,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,100,5,2,5,0.1,0.6271186440677966,0.21739130434782608,0.5555555555555556,0.3125,0.14416546824034385
0.99,100,gini,100,5,2,5,0.2,0.7966101694915254,0.36363636363636365,0.4444444444444444,0.4,0.28105890440280973
0.99,100,gini,100,5,2,5,0.30000000000000004,0.8983050847457628,1.0,0.3333333333333333,0.5,0.5455447255899809
0.99,100,gini,100,5,2,5,0.4,0.8813559322033898,1.0,0.2222222222222222,0.36363636363636365,0.44151078568834795
0.99,100,gini,100,5,2,5,0.5,0.847457627118644,1.0,0.0,0.0,0.0
0.99,100,gini,100,5,2,5,0.6,0.847457627118644,1.0,0.0,0.0,0.0
0.99,100,gini,100,5,2,5,0.7000000000000001,0.847457627118644,1.0,0.0,0.0,0.0
0.99,100,gini,100,5,2,5,0.8,0.847457627118644,1.0,0.0,0.0,0.0
0.99,100,gini,100,5,2,5,0.9,0.847457627118644,1.0,0.0,0.0,0.0
0.99,100,gini,300,2,1,1,0.1,0.6,0.25806451612903225,0.8888888888888888,0.4,0.3129031021373593
0.99,100,gini,300,2,1,1,0.2,0.8,0.4,0.6666666666666666,0.5,0.40422604172722165
0.99,100,gini,300,2,1,1,0.30000000000000004,0.8,0.36363636363636365,0.4444444444444444,0.4,0.28347736504678867
0.99,100,gini,300,2,1,1,0.4,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
0.99,100,gini,300,2,1,1,0.5,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.99,100,gini,300,2,1,1,0.6,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.99,100,gini,300,2,1,1,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.99,100,gini,300,2,1,1,0.8,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,300,2,1,1,0.9,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,300,2,1,2,0.1,0.5,0.23076923076923078,1.0,0.375,0.3082573996425538
0.99,100,gini,300,2,1,2,0.2,0.75,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.3361227822436774
0.99,100,gini,300,2,1,2,0.30000000000000004,0.8166666666666667,0.4,0.4444444444444444,0.42105263157894735,0.31311214554257477
0.99,100,gini,300,2,1,2,0.4,0.8166666666666667,0.375,0.3333333333333333,0.35294117647058826,0.24715576637149037
0.99,100,gini,300,2,1,2,0.5,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
0.99,100,gini,300,2,1,2,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.99,100,gini,300,2,1,2,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.99,100,gini,300,2,1,2,0.8,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,300,2,1,2,0.9,0.85,1.0,0.0,0.0,0.0
0.99,100,gini,300,2,1,3,0.1,0.5,0.23076923076923078,1.0,0.375,0.3082573996425538
0.99,100,gini,300,2,1,3,0.2,0.85,0.5,1.0,0.6666666666666666,0.6416889479197478
