pca__n_components,knn__n_neighbors,knn__metric,knn__weights,threshold,accuracy,precision,recall,f1,mcc
220,5,cosine,distance,0.6,0.8889292196007259,0.86,0.3333333333333333,0.46953046953046956,0.4873755857507899
220,5,cosine,distance,0.7000000000000001,0.8888687235329703,1.0,0.28888888888888886,0.43580419580419577,0.4947552534348783
220,5,cosine,distance,0.8,0.8888687235329703,1.0,0.28888888888888886,0.43580419580419577,0.4947552534348783
220,5,cosine,distance,0.9,0.8713853599516032,1.0,0.17777777777777776,0.27999999999999997,0.3415125543464319
220,5,euclidean,uniform,0.1,0.7776769509981852,0.3788144603934077,0.6222222222222222,0.46608465608465605,0.3577213729730204
220,5,euclidean,uniform,0.2,0.7776769509981852,0.3788144603934077,0.6222222222222222,0.46608465608465605,0.3577213729730204
220,5,euclidean,uniform,0.30000000000000004,0.8542649727767694,0.5776190476190476,0.28888888888888886,0.37765567765567765,0.33345130274936347
220,5,euclidean,uniform,0.4,0.8542649727767694,0.5776190476190476,0.28888888888888886,0.37765567765567765,0.33345130274936347
220,5,euclidean,uniform,0.5,0.8647307924984876,0.8,0.15555555555555556,0.25272727272727274,0.3092131975040808
220,5,euclidean,uniform,0.6,0.8647307924984876,0.8,0.15555555555555556,0.25272727272727274,0.3092131975040808
220,5,euclidean,uniform,0.7000000000000001,0.8507562008469449,0.8,0.06666666666666667,0.11272727272727275,0.13853547671734862
220,5,euclidean,uniform,0.8,0.8507562008469449,0.8,0.06666666666666667,0.11272727272727275,0.13853547671734862
220,5,euclidean,uniform,0.9,0.8472474289171202,1.0,0.02222222222222222,0.04,0.06172133998483677
220,5,euclidean,distance,0.1,0.8124016938898972,0.4365487453722747,0.6222222222222222,0.5051896338955163,0.41054750385548927
220,5,euclidean,distance,0.2,0.8749546279491833,0.6373015873015874,0.5333333333333334,0.5670152946468736,0.5061114051844513
220,5,euclidean,distance,0.30000000000000004,0.8784633998790078,0.7214285714285713,0.4222222222222222,0.5173076923076924,0.482764036051013
220,5,euclidean,distance,0.4,0.8958257713248639,0.8628571428571428,0.4222222222222222,0.5535714285714286,0.5508867498369574
220,5,euclidean,distance,0.5,0.8958257713248639,1.0,0.3333333333333333,0.49160839160839165,0.5391574967318687
220,5,euclidean,distance,0.6,0.8958257713248639,1.0,0.3333333333333333,0.49160839160839165,0.5391574967318687
220,5,euclidean,distance,0.7000000000000001,0.8818511796733212,1.0,0.2444444444444444,0.37272727272727274,0.4150376255244096
220,5,euclidean,distance,0.8,0.8818511796733212,1.0,0.2444444444444444,0.37272727272727274,0.4150376255244096
220,5,euclidean,distance,0.9,0.854204476709014,1.0,0.06666666666666667,0.11272727272727275,0.14988861120647756
220,7,cosine,uniform,0.1,0.6250453720508167,0.24002164502164497,0.6666666666666667,0.3481152181152182,0.21134246468384213
220,7,cosine,uniform,0.2,0.8299455535390198,0.460546218487395,0.4444444444444445,0.4293794440853264,0.3474722358674268
220,7,cosine,uniform,0.30000000000000004,0.8508771929824561,0.5166666666666667,0.3111111111111111,0.35641025641025637,0.3129451195932158
220,7,cosine,uniform,0.4,0.8508771929824561,0.5166666666666667,0.3111111111111111,0.35641025641025637,0.3129451195932158
220,7,cosine,uniform,0.5,0.8647307924984876,0.6333333333333333,0.19999999999999998,0.2988344988344988,0.30549678175750766
220,7,cosine,uniform,0.6,0.8472474289171202,0.8,0.04444444444444444,0.08,0.11217971549207655
220,7,cosine,uniform,0.7000000000000001,0.8472474289171202,0.8,0.04444444444444444,0.08,0.11217971549207655
220,7,cosine,uniform,0.8,0.8472474289171202,1.0,0.02222222222222222,0.04,0.06172133998483677
220,7,cosine,uniform,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
220,7,cosine,distance,0.1,0.7849364791288567,0.38501104158998894,0.6444444444444445,0.47880519480519473,0.3759551770282462
220,7,cosine,distance,0.2,0.8750756200846945,0.6391774891774891,0.48888888888888893,0.538974358974359,0.4838940787012767
220,7,cosine,distance,0.30000000000000004,0.8820326678765881,0.7248917748917749,0.4666666666666667,0.538974358974359,0.5077827688092725
220,7,cosine,distance,0.4,0.8926194797338172,0.780952380952381,0.4444444444444445,0.5483333333333332,0.5288320075378715
220,7,cosine,distance,0.5,0.885480943738657,0.8333333333333333,0.3333333333333333,0.46191142191142187,0.47394650878976136
220,7,cosine,distance,0.6,0.8923169993950394,1.0,0.31111111111111106,0.4588811188811189,0.512775980507689
220,7,cosine,distance,0.7000000000000001,0.8852994555353902,1.0,0.2666666666666667,0.3988811188811189,0.4656311097021624
220,7,cosine,distance,0.8,0.8748941318814276,1.0,0.19999999999999998,0.3127272727272727,0.36786831557170396
220,7,cosine,distance,0.9,0.8713853599516032,1.0,0.17777777777777776,0.27999999999999997,0.3415125543464319
220,7,euclidean,uniform,0.1,0.7360556563823353,0.33206521739130435,0.6444444444444445,0.4316092603049125,0.31685902222952045
220,7,euclidean,uniform,0.2,0.8542649727767694,0.574090909090909,0.39999999999999997,0.45432449903038136,0.3926795357890652
220,7,euclidean,uniform,0.30000000000000004,0.8716273442226254,0.7766666666666666,0.26666666666666666,0.38538128538128535,0.3977934969638558
220,7,euclidean,uniform,0.4,0.8716273442226254,0.7766666666666666,0.26666666666666666,0.38538128538128535,0.3977934969638558
220,7,euclidean,uniform,0.5,0.854204476709014,0.8,0.08888888888888888,0.15272727272727274,0.2003469867137173
220,7,euclidean,uniform,0.6,0.8437991530550516,0.8,0.02222222222222222,0.04,0.05036820549570782
220,7,euclidean,uniform,0.7000000000000001,0.8437991530550516,0.8,0.02222222222222222,0.04,0.05036820549570782
220,7,euclidean,uniform,0.8,0.8437386569872958,1.0,0.0,0.0,0.0
220,7,euclidean,uniform,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
220,7,euclidean,distance,0.1,0.7811857229280097,0.39073260073260074,0.6444444444444445,0.4777451465654732,0.3768243750531186
220,7,euclidean,distance,0.2,0.8820326678765881,0.7194444444444444,0.48888888888888893,0.5543991955756662,0.5177194644384568
220,7,euclidean,distance,0.30000000000000004,0.892377495462795,0.8533333333333333,0.39999999999999997,0.5352380952380953,0.5324405744895311
220,7,euclidean,distance,0.4,0.8992740471869329,0.9199999999999999,0.39999999999999997,0.5516483516483517,0.5634771956126989
220,7,euclidean,distance,0.5,0.8852994555353902,1.0,0.26666666666666666,0.39580419580419585,0.43305835259722036
220,7,euclidean,distance,0.6,0.8818511796733212,1.0,0.2444444444444444,0.37272727272727274,0.4150376255244096
220,7,euclidean,distance,0.7000000000000001,0.8748941318814276,1.0,0.19999999999999998,0.3127272727272727,0.36786831557170396
220,7,euclidean,distance,0.8,0.8644888082274651,1.0,0.13333333333333336,0.22545454545454544,0.29991627071884486
220,7,euclidean,distance,0.9,0.8506957047791893,1.0,0.04444444444444444,0.08,0.12353284998120548
220,9,cosine,uniform,0.1,0.5591046581972172,0.21432234432234432,0.7111111111111111,0.32720681617233344,0.17885472759270413
220,9,cosine,uniform,0.2,0.7849969751966122,0.3815307499518026,0.5555555555555556,0.43647186147186146,0.3325011882204734
220,9,cosine,uniform,0.30000000000000004,0.8612220205686631,0.5900000000000001,0.39999999999999997,0.4531868131868132,0.4027228549087788
220,9,cosine,uniform,0.4,0.8612220205686631,0.6266666666666667,0.22222222222222224,0.3203463203463203,0.3129611402932591
220,9,cosine,uniform,0.5,0.8576527525710829,0.9,0.11111111111111112,0.18909090909090906,0.2476310068155625
220,9,cosine,uniform,0.6,0.8472474289171202,1.0,0.02222222222222222,0.04,0.06172133998483677
220,9,cosine,uniform,0.7000000000000001,0.8472474289171202,1.0,0.02222222222222222,0.04,0.06172133998483677
220,9,cosine,uniform,0.8,0.8437386569872958,1.0,0.0,0.0,0.0
220,9,cosine,uniform,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
220,9,cosine,distance,0.1,0.7884452510586812,0.3971561771561772,0.6666666666666667,0.49274682306940365,0.39518721398596246
220,9,cosine,distance,0.2,0.8681790683605566,0.6024675324675324,0.5555555555555556,0.5586234817813766,0.4948894242413048
220,9,cosine,distance,0.30000000000000004,0.8924984875983061,0.7631746031746032,0.48888888888888893,0.5765079365079365,0.546650459533573
220,9,cosine,distance,0.4,0.8820326678765881,0.8076190476190476,0.3555555555555555,0.4767565767565768,0.4755404766760054
220,9,cosine,distance,0.5,0.8888687235329703,0.96,0.31111111111111106,0.4500899100899101,0.4951684363455497
220,9,cosine,distance,0.6,0.8818511796733212,1.0,0.24444444444444446,0.3758041958041958,0.44761038262935154
220,9,cosine,distance,0.7000000000000001,0.8748941318814276,1.0,0.19999999999999998,0.3127272727272727,0.36786831557170396
220,9,cosine,distance,0.8,0.8748941318814276,1.0,0.19999999999999998,0.3127272727272727,0.36786831557170396
220,9,cosine,distance,0.9,0.8713853599516032,1.0,0.17777777777777776,0.27999999999999997,0.3415125543464319
220,9,euclidean,uniform,0.1,0.6944343617664852,0.3015032679738562,0.711111111111111,0.4206461585771931,0.3049826345532486
220,9,euclidean,uniform,0.2,0.857652752571083,0.5499145299145299,0.5555555555555556,0.540472393103972,0.4651603804172943
220,9,euclidean,uniform,0.30000000000000004,0.854325468844525,0.5683333333333334,0.3111111111111111,0.3909071320836027,0.34180156049500565
220,9,euclidean,uniform,0.4,0.8611010284331518,0.6333333333333333,0.2,0.2884848484848485,0.2965258711028623
220,9,euclidean,uniform,0.5,0.8507562008469449,0.8,0.06666666666666667,0.11272727272727275,0.13853547671734862
220,9,euclidean,uniform,0.6,0.8437386569872958,1.0,0.0,0.0,0.0
220,9,euclidean,uniform,0.7000000000000001,0.8437386569872958,1.0,0.0,0.0,0.0
220,9,euclidean,uniform,0.8,0.8437386569872958,1.0,0.0,0.0,0.0
220,9,euclidean,uniform,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
220,9,euclidean,distance,0.1,0.7915305505142165,0.4133333333333334,0.711111111111111,0.5164203612479474,0.4260673027163932
220,9,euclidean,distance,0.2,0.8888082274652147,0.685873015873016,0.5777777777777777,0.6130679262258211,0.5605975176014002
220,9,euclidean,distance,0.30000000000000004,0.892377495462795,0.7961904761904762,0.4444444444444445,0.5602380952380953,0.537830718081137
220,9,euclidean,distance,0.4,0.8887477313974592,0.9333333333333332,0.3333333333333333,0.46974358974358976,0.5024258860932325
220,9,euclidean,distance,0.5,0.8748941318814276,1.0,0.19999999999999998,0.3127272727272727,0.36786831557170396
220,9,euclidean,distance,0.6,0.8713853599516032,1.0,0.17777777777777776,0.27999999999999997,0.3415125543464319
220,9,euclidean,distance,0.7000000000000001,0.8713853599516032,1.0,0.17777777777777776,0.27999999999999997,0.3415125543464319
220,9,euclidean,distance,0.8,0.8541439806412583,1.0,0.06666666666666667,0.12000000000000002,0.1853443599775742
220,9,euclidean,distance,0.9,0.8506957047791893,1.0,0.04444444444444444,0.08,0.12353284998120548
