pca__n_components,kernel,C,threshold,accuracy,precision,recall,f1,mcc
180,rbf,10.0,0.1,0.8992740471869329,0.7005827505827507,0.711111111111111,0.6741642671054435,0.6359338612158911
180,rbf,10.0,0.2,0.9027828191167574,0.727012987012987,0.6666666666666666,0.6704453441295547,0.6306530597508399
180,rbf,10.0,0.30000000000000004,0.9131276467029643,0.788888888888889,0.6444444444444445,0.6780116959064327,0.6519610122862567
180,rbf,10.0,0.4,0.9165759225650334,0.8083333333333332,0.6444444444444445,0.6871620227038184,0.6636163410844425
180,rbf,10.0,0.5,0.9061705989110708,0.8233333333333333,0.5555555555555556,0.6279388310348063,0.6111490031836915
180,rbf,10.0,0.6,0.9165759225650334,0.886984126984127,0.5555555555555556,0.6525685425685426,0.6468763769697776
180,rbf,10.0,0.7000000000000001,0.9026618269812463,0.8628571428571428,0.4666666666666666,0.5862987012987013,0.5795864351488695
180,rbf,10.0,0.8,0.9061705989110708,0.9266666666666665,0.4444444444444445,0.5862803862803863,0.5948951775020793
180,rbf,10.0,0.9,0.9096793708408952,0.96,0.4444444444444445,0.5958041958041959,0.6110492176279594
180,rbf,100.0,0.1,0.8958257713248639,0.6828282828282829,0.6444444444444445,0.6513273379527249,0.5984873751345151
180,rbf,100.0,0.2,0.9062915910465821,0.7788888888888889,0.6,0.650767113863089,0.6208563023921693
180,rbf,100.0,0.30000000000000004,0.9062915910465821,0.7788888888888889,0.6,0.650767113863089,0.6208563023921693
180,rbf,100.0,0.4,0.902843315184513,0.8099999999999999,0.5333333333333333,0.6105423987776929,0.5916434589006354
180,rbf,100.0,0.5,0.9062915910465819,0.8314285714285713,0.5333333333333333,0.6193659281894576,0.6038701211359825
180,rbf,100.0,0.6,0.9096793708408952,0.9028571428571428,0.4888888888888888,0.6100899100899101,0.6116480646874816
180,rbf,100.0,0.7000000000000001,0.9096793708408952,0.9028571428571428,0.4888888888888888,0.6100899100899101,0.6116480646874816
180,rbf,100.0,0.8,0.9131881427707199,0.9314285714285713,0.4888888888888888,0.6200899100899101,0.626569556099004
180,rbf,100.0,0.9,0.9096793708408952,0.9714285714285713,0.4444444444444445,0.573076923076923,0.5998006119630606
180,sigmoid,0.01,0.1,0.15626134301270417,0.15626134301270417,1.0,0.2702849389416554,0.0
180,sigmoid,0.01,0.2,0.15626134301270417,0.15626134301270417,1.0,0.2702849389416554,0.0
180,sigmoid,0.01,0.30000000000000004,0.15626134301270417,0.15626134301270417,1.0,0.2702849389416554,0.0
180,sigmoid,0.01,0.4,0.15626134301270417,0.15626134301270417,1.0,0.2702849389416554,0.0
180,sigmoid,0.01,0.5,0.16672716273442229,0.1579336271713767,1.0,0.2727773718818495,0.03449863698344273
180,sigmoid,0.01,0.6,0.8437386569872958,1.0,0.0,0.0,0.0
