pca__n_components,n_neighbors,weights,metric,threshold,accuracy,precision,recall,f1,mcc
150,9,distance,cosine,0.7000000000000001,0.8958862673926195,0.7246031746031746,0.5333333333333333,0.6045299145299146,0.5612547507071347
150,9,distance,cosine,0.8,0.8889897156684816,0.7357142857142857,0.4666666666666666,0.5527149321266969,0.5207701952990004
150,9,distance,cosine,0.9,0.8924379915305505,0.7933333333333333,0.4,0.5173160173160174,0.5085811684989737
150,9,distance,euclidean,0.1,0.6008469449485784,0.26465336134453776,0.8666666666666666,0.4033087540177728,0.307342095791184
150,9,distance,euclidean,0.2,0.645795523290986,0.2742551566080978,0.7777777777777778,0.402615518744551,0.2936145443198773
150,9,distance,euclidean,0.30000000000000004,0.7257108287961282,0.3287227265488135,0.7333333333333333,0.44857142857142857,0.349992926565805
150,9,distance,euclidean,0.4,0.7950998185117968,0.4169004524886878,0.711111111111111,0.5136555128441538,0.42991303591455277
150,9,distance,euclidean,0.5,0.8300665456745311,0.4758730158730159,0.6,0.5164734299516909,0.4308646664386931
150,9,distance,euclidean,0.6,0.8611615245009074,0.5636796536796537,0.5555555555555556,0.5464160401002507,0.4739495899794136
150,9,distance,euclidean,0.7000000000000001,0.8820326678765881,0.6961616161616162,0.5555555555555556,0.5864327485380116,0.5422916725868364
150,9,distance,euclidean,0.8,0.8854204476709014,0.7392857142857142,0.4666666666666667,0.551131221719457,0.5184257337455167
150,9,distance,euclidean,0.9,0.8818511796733212,0.8057142857142857,0.37777777777777777,0.4811688311688312,0.48026143064731164
150,9,uniform,cosine,0.1,0.475741076830006,0.2059001161440186,0.8444444444444444,0.32986580086580086,0.1959861207013796
150,9,uniform,cosine,0.2,0.5382940108892922,0.21809719586759435,0.7777777777777778,0.33654829850843143,0.20447421485355816
150,9,uniform,cosine,0.30000000000000004,0.6390199637023594,0.2570654042636801,0.7333333333333333,0.3744609120732355,0.2620726593659336
150,9,uniform,cosine,0.4,0.7534785238959467,0.3473429951690821,0.6666666666666666,0.4481481481481481,0.345985338889487
150,9,uniform,cosine,0.5,0.8022383545069569,0.4094017094017094,0.5555555555555556,0.4565271765271765,0.35763992939245975
150,9,uniform,cosine,0.6,0.8335148215366001,0.4737529137529137,0.5555555555555556,0.492987012987013,0.40993550721439637
150,9,uniform,cosine,0.7000000000000001,0.868118572292801,0.5764102564102564,0.5333333333333333,0.538619811560988,0.473564803404867
