C,kernel,gamma,degree,threshold,mean_accuracy,mean_precision,mean_recall, ,mean_mcc
10,sigmoid,scale,5,0.4,0.8472131147540983,1,0.022222222,0.04,0.061982319
10,sigmoid,scale,7,0.4,0.8472131147540983,1,0.022222222,0.04,0.061982319
100,poly,scale,3,0.30000000000000004,0.8405464480874316,0.8,0.022222222,0.04,0.046380790305862354
100,poly,scale,3,0.4,0.8405464480874316,0.8,0.022222222,0.04,0.046380790305862354
100,poly,scale,3,0.5,0.843879781,0.8,0.022222222,0.04,0.051044262978168074
100,poly,scale,3,0.6,0.843879781,0.8,0.022222222,0.04,0.051044262978168074
100,poly,scale,3,0.7000000000000001,0.8472131147540984,1,0.022222222,0.04,0.061982319
100,poly,scale,3,0.8,0.8472131147540984,1,0.022222222,0.04,0.061982319
100,poly,scale,3,0.9,0.8472131147540984,1,0.022222222,0.04,0.061982319
100,poly,scale,5,0.4,0.8472131147540983,1,0.022222222,0.04,0.061982319
100,poly,scale,5,0.5,0.8472131147540983,1,0.022222222,0.04,0.061982319
100,poly,scale,5,0.6,0.8472131147540983,1,0.022222222,0.04,0.061982319
100,poly,scale,5,0.7000000000000001,0.8472131147540983,1,0.022222222,0.04,0.061982319
100,poly,scale,5,0.8,0.8472131147540983,1,0.022222222,0.04,0.061982319
100,poly,scale,5,0.9,0.8472131147540983,1,0.022222222,0.04,0.061982319
100,poly,scale,7,0.2,0.8472131147540983,1,0.022222222,0.04,0.061982319
100,poly,scale,7,0.30000000000000004,0.8472131147540983,1,0.022222222,0.04,0.061982319
100,poly,scale,7,0.4,0.8472131147540983,1,0.022222222,0.04,0.061982319
100,poly,scale,7,0.5,0.8472131147540983,1,0.022222222,0.04,0.061982319
100,poly,scale,7,0.6,0.8472131147540983,1,0.022222222,0.04,0.061982319
100,poly,scale,7,0.7000000000000001,0.8472131147540983,1,0.022222222,0.04,0.061982319
100,poly,scale,7,0.8,0.8472131147540983,1,0.022222222,0.04,0.061982319
100,poly,scale,7,0.9,0.8472131147540983,1,0.022222222,0.04,0.061982319
100,poly,auto,3,0.2,0.843879781,0.8,0.022222222,0.04,0.050337869
100,poly,auto,3,0.30000000000000004,0.8472131147540983,1,0.022222222,0.04,0.061982319
100,poly,auto,7,0.2,0.8472131147540983,1,0.022222222,0.04,0.061982319
100,poly,auto,7,0.30000000000000004,0.8472131147540983,1,0.022222222,0.04,0.061982319
100,poly,auto,7,0.4,0.8472131147540983,1,0.022222222,0.04,0.061982319
100,poly,auto,7,0.5,0.8472131147540983,1,0.022222222,0.04,0.061982319
100,poly,auto,7,0.6,0.8472131147540983,1,0.022222222,0.04,0.061982319
100,poly,auto,7,0.7000000000000001,0.8472131147540983,1,0.022222222,0.04,0.061982319
100,poly,auto,7,0.8,0.8472131147540983,1,0.022222222,0.04,0.061982319
100,poly,auto,7,0.9,0.8472131147540983,1,0.022222222,0.04,0.061982319
100,sigmoid,scale,3,0.5,0.8472131147540983,1,0.022222222,0.04,0.061982319
100,sigmoid,scale,3,0.6,0.8472131147540983,1,0.022222222,0.04,0.061982319
100,sigmoid,scale,5,0.5,0.8472131147540983,1,0.022222222,0.04,0.061982319
100,sigmoid,scale,5,0.6,0.8472131147540983,1,0.022222222,0.04,0.061982319
100,sigmoid,scale,7,0.5,0.8472131147540983,1,0.022222222,0.04,0.061982319
100,sigmoid,scale,7,0.6,0.8472131147540983,1,0.022222222,0.04,0.061982319
100,sigmoid,auto,3,0.6,0.8472131147540984,1,0.022222222,0.04,0.061982319
100,sigmoid,auto,5,0.6,0.8472131147540984,1,0.022222222,0.04,0.061982319
100,sigmoid,auto,7,0.6,0.8472131147540984,1,0.022222222,0.04,0.061982319
0.1,poly,scale,3,0.9,0.843879781,0.9,0.022222222,0.036363636,0.036403568
0.1,poly,scale,5,0.2,0.843879781,0.9,0.022222222,0.036363636,0.036403568
0.1,poly,scale,5,0.30000000000000004,0.843879781,0.9,0.022222222,0.036363636,0.036403568
0.1,poly,scale,5,0.4,0.843879781,0.9,0.022222222,0.036363636,0.036403568
0.1,poly,scale,5,0.5,0.843879781,0.9,0.022222222,0.036363636,0.036403568
0.1,poly,scale,5,0.6,0.843879781,0.9,0.022222222,0.036363636,0.036403568
0.1,poly,scale,5,0.7000000000000001,0.843879781,0.9,0.022222222,0.036363636,0.036403568
1,poly,scale,3,0.9,0.843879781,0.9,0.022222222,0.036363636,0.036403568
1,poly,scale,5,0.6,0.843879781,0.9,0.022222222,0.036363636,0.036403568
1,poly,scale,5,0.7000000000000001,0.843879781,0.9,0.022222222,0.036363636,0.036403568
1,poly,scale,5,0.8,0.843879781,0.9,0.022222222,0.036363636,0.036403568
1,poly,scale,5,0.9,0.843879781,0.9,0.022222222,0.036363636,0.036403568
1,poly,scale,7,0.2,0.843879781,0.9,0.022222222,0.036363636,0.036403568
1,poly,scale,7,0.30000000000000004,0.843879781,0.9,0.022222222,0.036363636,0.036403568
1,poly,scale,7,0.4,0.843879781,0.9,0.022222222,0.036363636,0.036403568
10,poly,scale,5,0.30000000000000004,0.843879781,0.9,0.022222222,0.036363636,0.036403568
10,poly,scale,5,0.4,0.843879781,0.9,0.022222222,0.036363636,0.036403568
10,poly,scale,5,0.5,0.843879781,0.9,0.022222222,0.036363636,0.036403568
10,poly,scale,5,0.6,0.843879781,0.9,0.022222222,0.036363636,0.036403568
10,poly,scale,5,0.7000000000000001,0.843879781,0.9,0.022222222,0.036363636,0.036403568
10,poly,scale,7,0.2,0.843879781,0.9,0.022222222,0.036363636,0.036403568
10,poly,scale,7,0.30000000000000004,0.843879781,0.9,0.022222222,0.036363636,0.036403568
10,sigmoid,auto,3,0.5,0.843879781,0.9,0.022222222,0.036363636,0.036403568
10,sigmoid,auto,5,0.5,0.843879781,0.9,0.022222222,0.036363636,0.036403568
10,sigmoid,auto,7,0.5,0.843879781,0.9,0.022222222,0.036363636,0.036403568
100,poly,scale,5,0.2,0.843879781,0.9,0.022222222,0.036363636,0.036403568
100,poly,scale,5,0.30000000000000004,0.843879781,0.9,0.022222222,0.036363636,0.036403568
100,sigmoid,auto,3,0.5,0.843879781,0.9,0.022222222,0.036363636,0.036403568
100,sigmoid,auto,5,0.5,0.843879781,0.9,0.022222222,0.036363636,0.036403568
100,sigmoid,auto,7,0.5,0.843879781,0.9,0.022222222,0.036363636,0.036403568
0.01,sigmoid,scale,3,0.5,0.8405464480874316,0.8666666666666668,0.022222222,0.033333333,0.023558060760785305
0.01,sigmoid,scale,5,0.5,0.8405464480874316,0.8666666666666668,0.022222222,0.033333333,0.023558060760785305
0.01,sigmoid,scale,7,0.5,0.8405464480874316,0.8666666666666668,0.022222222,0.033333333,0.023558060760785305
0.1,sigmoid,scale,3,0.5,0.8405464480874316,0.8666666666666668,0.022222222,0.033333333,0.023558060760785305
0.1,sigmoid,scale,5,0.5,0.8405464480874316,0.8666666666666668,0.022222222,0.033333333,0.023558060760785305
0.1,sigmoid,scale,7,0.5,0.8405464480874316,0.8666666666666668,0.022222222,0.033333333,0.023558060760785305
1,poly,scale,5,0.4,0.8405464480874316,0.8666666666666668,0.022222222,0.033333333,0.023558060760785305
1,poly,scale,5,0.5,0.8405464480874316,0.8666666666666668,0.022222222,0.033333333,0.023558060760785305
1,sigmoid,scale,3,0.5,0.8405464480874316,0.8666666666666668,0.022222222,0.033333333,0.023558060760785305
1,sigmoid,scale,5,0.5,0.8405464480874316,0.8666666666666668,0.022222222,0.033333333,0.023558060760785305
1,sigmoid,scale,7,0.5,0.8405464480874316,0.8666666666666668,0.022222222,0.033333333,0.023558060760785305
1,sigmoid,auto,3,0.30000000000000004,0.8405464480874316,0.8666666666666666,0.022222222,0.033333333,0.023558060760785305
1,sigmoid,auto,5,0.30000000000000004,0.8405464480874316,0.8666666666666666,0.022222222,0.033333333,0.023558060760785305
1,sigmoid,auto,7,0.30000000000000004,0.8405464480874316,0.8666666666666666,0.022222222,0.033333333,0.023558060760785305
10,sigmoid,auto,3,0.30000000000000004,0.8405464480874316,0.8666666666666666,0.022222222,0.033333333,0.023558060760785305
10,sigmoid,auto,3,0.4,0.8405464480874316,0.8666666666666666,0.022222222,0.033333333,0.023558060760785305
10,sigmoid,auto,5,0.30000000000000004,0.8405464480874316,0.8666666666666666,0.022222222,0.033333333,0.023558060760785305
10,sigmoid,auto,5,0.4,0.8405464480874316,0.8666666666666666,0.022222222,0.033333333,0.023558060760785305
10,sigmoid,auto,7,0.30000000000000004,0.8405464480874316,0.8666666666666666,0.022222222,0.033333333,0.023558060760785305
10,sigmoid,auto,7,0.4,0.8405464480874316,0.8666666666666666,0.022222222,0.033333333,0.023558060760785305
100,sigmoid,scale,3,0.30000000000000004,0.8405464480874316,0.8666666666666668,0.022222222,0.033333333,0.023558060760785305
100,sigmoid,scale,3,0.4,0.8405464480874316,0.8666666666666668,0.022222222,0.033333333,0.023558060760785305
100,sigmoid,scale,5,0.30000000000000004,0.8405464480874316,0.8666666666666668,0.022222222,0.033333333,0.023558060760785305
100,sigmoid,scale,5,0.4,0.8405464480874316,0.8666666666666668,0.022222222,0.033333333,0.023558060760785305
100,sigmoid,scale,7,0.30000000000000004,0.8405464480874316,0.8666666666666668,0.022222222,0.033333333,0.023558060760785305
100,sigmoid,scale,7,0.4,0.8405464480874316,0.8666666666666668,0.022222222,0.033333333,0.023558060760785305
100,sigmoid,auto,3,0.30000000000000004,0.8372131147540983,0.6666666666666667,0.022222222,0.033333333,0.012620004408320718
100,sigmoid,auto,3,0.4,0.8405464480874316,0.8666666666666666,0.022222222,0.033333333,0.023558060760785305
100,sigmoid,auto,5,0.30000000000000004,0.8372131147540983,0.6666666666666667,0.022222222,0.033333333,0.012620004408320718
100,sigmoid,auto,5,0.4,0.8405464480874316,0.8666666666666666,0.022222222,0.033333333,0.023558060760785305
100,sigmoid,auto,7,0.30000000000000004,0.8372131147540983,0.6666666666666667,0.022222222,0.033333333,0.012620004408320718
100,sigmoid,auto,7,0.4,0.8405464480874316,0.8666666666666666,0.022222222,0.033333333,0.023558060760785305
1,sigmoid,auto,3,0.2,0.8272131147540984,0.6333333333333333,0.022222222,0.026666666666666665,-0.007826323
1,sigmoid,auto,5,0.2,0.8272131147540984,0.6333333333333333,0.022222222,0.026666666666666665,-0.007826323
1,sigmoid,auto,7,0.2,0.8272131147540984,0.6333333333333333,0.022222222,0.026666666666666665,-0.007826323
0.01,poly,scale,7,0.2,0.843879781,1,0,0,0
0.01,poly,scale,7,0.30000000000000004,0.843879781,1,0,0,0
0.01,poly,scale,7,0.4,0.843879781,1,0,0,0
0.01,poly,scale,7,0.5,0.843879781,1,0,0,0
0.01,poly,scale,7,0.6,0.843879781,1,0,0,0
0.01,poly,scale,7,0.7000000000000001,0.843879781,1,0,0,0
0.01,poly,scale,7,0.8,0.843879781,1,0,0,0
0.01,poly,scale,7,0.9,0.843879781,1,0,0,0
0.01,poly,auto,3,0.30000000000000004,0.843879781,1,0,0,0
0.01,poly,auto,3,0.4,0.843879781,1,0,0,0
0.01,poly,auto,3,0.5,0.843879781,1,0,0,0
0.01,poly,auto,3,0.6,0.843879781,1,0,0,0
0.01,poly,auto,3,0.7000000000000001,0.843879781,1,0,0,0
0.01,poly,auto,3,0.8,0.843879781,1,0,0,0
0.01,poly,auto,3,0.9,0.843879781,1,0,0,0
0.01,poly,auto,5,0.2,0.8405464480874316,0.8,0,0,-0.01164445
0.01,poly,auto,5,0.30000000000000004,0.843879781,1,0,0,0
0.01,poly,auto,5,0.4,0.843879781,1,0,0,0
0.01,poly,auto,5,0.5,0.843879781,1,0,0,0
0.01,poly,auto,5,0.6,0.843879781,1,0,0,0
0.01,poly,auto,5,0.7000000000000001,0.843879781,1,0,0,0
0.01,poly,auto,5,0.8,0.843879781,1,0,0,0
0.01,poly,auto,5,0.9,0.843879781,1,0,0,0
0.01,sigmoid,scale,3,0.7000000000000001,0.843879781,1,0,0,0
0.01,sigmoid,scale,3,0.8,0.843879781,1,0,0,0
0.01,sigmoid,scale,3,0.9,0.843879781,1,0,0,0
0.01,sigmoid,scale,5,0.7000000000000001,0.843879781,1,0,0,0
0.01,sigmoid,scale,5,0.8,0.843879781,1,0,0,0
0.01,sigmoid,scale,5,0.9,0.843879781,1,0,0,0
0.01,sigmoid,scale,7,0.7000000000000001,0.843879781,1,0,0,0
0.01,sigmoid,scale,7,0.8,0.843879781,1,0,0,0
0.01,sigmoid,scale,7,0.9,0.843879781,1,0,0,0
0.01,sigmoid,auto,3,0.30000000000000004,0.8405464480874316,0.8,0,0,-0.01164445
0.01,sigmoid,auto,3,0.4,0.843879781,1,0,0,0
0.01,sigmoid,auto,3,0.5,0.843879781,1,0,0,0
0.01,sigmoid,auto,3,0.6,0.843879781,1,0,0,0
0.01,sigmoid,auto,3,0.7000000000000001,0.843879781,1,0,0,0
0.01,sigmoid,auto,3,0.8,0.843879781,1,0,0,0
0.01,sigmoid,auto,3,0.9,0.843879781,1,0,0,0
0.01,sigmoid,auto,5,0.30000000000000004,0.8405464480874316,0.8,0,0,-0.01164445
0.01,sigmoid,auto,5,0.4,0.843879781,1,0,0,0
0.01,sigmoid,auto,5,0.5,0.843879781,1,0,0,0
0.01,sigmoid,auto,5,0.6,0.843879781,1,0,0,0
0.01,sigmoid,auto,5,0.7000000000000001,0.843879781,1,0,0,0
0.01,sigmoid,auto,5,0.8,0.843879781,1,0,0,0
0.01,sigmoid,auto,5,0.9,0.843879781,1,0,0,0
0.01,sigmoid,auto,7,0.30000000000000004,0.8405464480874316,0.8,0,0,-0.01164445
0.01,sigmoid,auto,7,0.4,0.843879781,1,0,0,0
0.01,sigmoid,auto,7,0.5,0.843879781,1,0,0,0
0.01,sigmoid,auto,7,0.6,0.843879781,1,0,0,0
0.01,sigmoid,auto,7,0.7000000000000001,0.843879781,1,0,0,0
0.01,sigmoid,auto,7,0.8,0.843879781,1,0,0,0
0.01,sigmoid,auto,7,0.9,0.843879781,1,0,0,0
0.1,poly,auto,3,0.4,0.843879781,1,0,0,0
0.1,poly,auto,3,0.5,0.843879781,1,0,0,0
0.1,poly,auto,3,0.6,0.843879781,1,0,0,0
0.1,poly,auto,3,0.7000000000000001,0.843879781,1,0,0,0
0.1,poly,auto,3,0.8,0.843879781,1,0,0,0
0.1,poly,auto,3,0.9,0.843879781,1,0,0,0
0.1,poly,auto,5,0.2,0.843879781,1,0,0,0
0.1,poly,auto,5,0.30000000000000004,0.843879781,1,0,0,0
0.1,poly,auto,5,0.4,0.843879781,1,0,0,0
0.1,poly,auto,5,0.5,0.843879781,1,0,0,0
0.1,poly,auto,5,0.6,0.843879781,1,0,0,0
0.1,poly,auto,5,0.7000000000000001,0.843879781,1,0,0,0
0.1,poly,auto,5,0.8,0.843879781,1,0,0,0
0.1,poly,auto,5,0.9,0.843879781,1,0,0,0
0.1,sigmoid,scale,3,0.7000000000000001,0.843879781,1,0,0,0
0.1,sigmoid,scale,3,0.8,0.843879781,1,0,0,0
0.1,sigmoid,scale,3,0.9,0.843879781,1,0,0,0
0.1,sigmoid,scale,5,0.7000000000000001,0.843879781,1,0,0,0
0.1,sigmoid,scale,5,0.8,0.843879781,1,0,0,0
0.1,sigmoid,scale,5,0.9,0.843879781,1,0,0,0
0.1,sigmoid,scale,7,0.7000000000000001,0.843879781,1,0,0,0
0.1,sigmoid,scale,7,0.8,0.843879781,1,0,0,0
0.1,sigmoid,scale,7,0.9,0.843879781,1,0,0,0
0.1,sigmoid,auto,3,0.30000000000000004,0.843879781,1,0,0,0
0.1,sigmoid,auto,3,0.4,0.843879781,1,0,0,0
0.1,sigmoid,auto,3,0.5,0.843879781,1,0,0,0
0.1,sigmoid,auto,3,0.6,0.843879781,1,0,0,0
0.1,sigmoid,auto,3,0.7000000000000001,0.843879781,1,0,0,0
0.1,sigmoid,auto,3,0.8,0.843879781,1,0,0,0
0.1,sigmoid,auto,3,0.9,0.843879781,1,0,0,0
0.1,sigmoid,auto,5,0.30000000000000004,0.843879781,1,0,0,0
0.1,sigmoid,auto,5,0.4,0.843879781,1,0,0,0
0.1,sigmoid,auto,5,0.5,0.843879781,1,0,0,0
0.1,sigmoid,auto,5,0.6,0.843879781,1,0,0,0
0.1,sigmoid,auto,5,0.7000000000000001,0.843879781,1,0,0,0
0.1,sigmoid,auto,5,0.8,0.843879781,1,0,0,0
0.1,sigmoid,auto,5,0.9,0.843879781,1,0,0,0
0.1,sigmoid,auto,7,0.30000000000000004,0.843879781,1,0,0,0
0.1,sigmoid,auto,7,0.4,0.843879781,1,0,0,0
0.1,sigmoid,auto,7,0.5,0.843879781,1,0,0,0
0.1,sigmoid,auto,7,0.6,0.843879781,1,0,0,0
0.1,sigmoid,auto,7,0.7000000000000001,0.843879781,1,0,0,0
0.1,sigmoid,auto,7,0.8,0.843879781,1,0,0,0
0.1,sigmoid,auto,7,0.9,0.843879781,1,0,0,0
1,poly,auto,3,0.4,0.843879781,1,0,0,0
1,poly,auto,3,0.5,0.843879781,1,0,0,0
1,poly,auto,3,0.6,0.843879781,1,0,0,0
1,poly,auto,3,0.7000000000000001,0.843879781,1,0,0,0
1,poly,auto,3,0.8,0.843879781,1,0,0,0
1,poly,auto,3,0.9,0.843879781,1,0,0,0
1,poly,auto,5,0.2,0.843879781,1,0,0,0
1,poly,auto,5,0.30000000000000004,0.843879781,1,0,0,0
1,poly,auto,5,0.4,0.843879781,1,0,0,0
1,poly,auto,5,0.5,0.843879781,1,0,0,0
1,poly,auto,5,0.6,0.843879781,1,0,0,0
1,poly,auto,5,0.7000000000000001,0.843879781,1,0,0,0
1,poly,auto,5,0.8,0.843879781,1,0,0,0
1,poly,auto,5,0.9,0.843879781,1,0,0,0
1,sigmoid,scale,3,0.8,0.843879781,1,0,0,0
1,sigmoid,scale,3,0.9,0.843879781,1,0,0,0
1,sigmoid,scale,5,0.8,0.843879781,1,0,0,0
1,sigmoid,scale,5,0.9,0.843879781,1,0,0,0
1,sigmoid,scale,7,0.8,0.843879781,1,0,0,0
1,sigmoid,scale,7,0.9,0.843879781,1,0,0,0
1,sigmoid,auto,3,0.4,0.843879781,1,0,0,0
1,sigmoid,auto,3,0.5,0.843879781,1,0,0,0
1,sigmoid,auto,3,0.6,0.843879781,1,0,0,0
1,sigmoid,auto,3,0.7000000000000001,0.843879781,1,0,0,0
1,sigmoid,auto,3,0.8,0.843879781,1,0,0,0
1,sigmoid,auto,3,0.9,0.843879781,1,0,0,0
1,sigmoid,auto,5,0.4,0.843879781,1,0,0,0
1,sigmoid,auto,5,0.5,0.843879781,1,0,0,0
1,sigmoid,auto,5,0.6,0.843879781,1,0,0,0
1,sigmoid,auto,5,0.7000000000000001,0.843879781,1,0,0,0
1,sigmoid,auto,5,0.8,0.843879781,1,0,0,0
1,sigmoid,auto,5,0.9,0.843879781,1,0,0,0
1,sigmoid,auto,7,0.4,0.843879781,1,0,0,0
1,sigmoid,auto,7,0.5,0.843879781,1,0,0,0
1,sigmoid,auto,7,0.6,0.843879781,1,0,0,0
1,sigmoid,auto,7,0.7000000000000001,0.843879781,1,0,0,0
1,sigmoid,auto,7,0.8,0.843879781,1,0,0,0
1,sigmoid,auto,7,0.9,0.843879781,1,0,0,0
10,poly,auto,3,0.4,0.843879781,1,0,0,0
10,poly,auto,3,0.5,0.843879781,1,0,0,0
10,poly,auto,3,0.6,0.843879781,1,0,0,0
10,poly,auto,3,0.7000000000000001,0.843879781,1,0,0,0
10,poly,auto,3,0.8,0.843879781,1,0,0,0
10,poly,auto,3,0.9,0.843879781,1,0,0,0
10,poly,auto,5,0.2,0.843879781,1,0,0,0
10,poly,auto,5,0.30000000000000004,0.843879781,1,0,0,0
10,poly,auto,5,0.4,0.843879781,1,0,0,0
10,poly,auto,5,0.5,0.843879781,1,0,0,0
10,poly,auto,5,0.6,0.843879781,1,0,0,0
10,poly,auto,5,0.7000000000000001,0.843879781,1,0,0,0
10,poly,auto,5,0.8,0.843879781,1,0,0,0
10,poly,auto,5,0.9,0.843879781,1,0,0,0
10,sigmoid,scale,3,0.5,0.843879781,1,0,0,0
10,sigmoid,scale,3,0.6,0.843879781,1,0,0,0
10,sigmoid,scale,3,0.7000000000000001,0.843879781,1,0,0,0
10,sigmoid,scale,3,0.8,0.843879781,1,0,0,0
10,sigmoid,scale,3,0.9,0.843879781,1,0,0,0
10,sigmoid,scale,5,0.5,0.843879781,1,0,0,0
10,sigmoid,scale,5,0.6,0.843879781,1,0,0,0
10,sigmoid,scale,5,0.7000000000000001,0.843879781,1,0,0,0
10,sigmoid,scale,5,0.8,0.843879781,1,0,0,0
10,sigmoid,scale,5,0.9,0.843879781,1,0,0,0
10,sigmoid,scale,7,0.5,0.843879781,1,0,0,0
10,sigmoid,scale,7,0.6,0.843879781,1,0,0,0
10,sigmoid,scale,7,0.7000000000000001,0.843879781,1,0,0,0
10,sigmoid,scale,7,0.8,0.843879781,1,0,0,0
10,sigmoid,scale,7,0.9,0.843879781,1,0,0,0
10,sigmoid,auto,3,0.6,0.843879781,1,0,0,0
10,sigmoid,auto,3,0.7000000000000001,0.843879781,1,0,0,0
10,sigmoid,auto,3,0.8,0.843879781,1,0,0,0
10,sigmoid,auto,3,0.9,0.843879781,1,0,0,0
10,sigmoid,auto,5,0.6,0.843879781,1,0,0,0
10,sigmoid,auto,5,0.7000000000000001,0.843879781,1,0,0,0
10,sigmoid,auto,5,0.8,0.843879781,1,0,0,0
10,sigmoid,auto,5,0.9,0.843879781,1,0,0,0
10,sigmoid,auto,7,0.6,0.843879781,1,0,0,0
10,sigmoid,auto,7,0.7000000000000001,0.843879781,1,0,0,0
10,sigmoid,auto,7,0.8,0.843879781,1,0,0,0
10,sigmoid,auto,7,0.9,0.843879781,1,0,0,0
100,poly,auto,3,0.4,0.843879781,1,0,0,0
100,poly,auto,3,0.5,0.843879781,1,0,0,0
100,poly,auto,3,0.6,0.843879781,1,0,0,0
100,poly,auto,3,0.7000000000000001,0.843879781,1,0,0,0
100,poly,auto,3,0.8,0.843879781,1,0,0,0
100,poly,auto,3,0.9,0.843879781,1,0,0,0
100,poly,auto,5,0.2,0.843879781,1,0,0,0
100,poly,auto,5,0.30000000000000004,0.843879781,1,0,0,0
100,poly,auto,5,0.4,0.843879781,1,0,0,0
100,poly,auto,5,0.5,0.843879781,1,0,0,0
100,poly,auto,5,0.6,0.843879781,1,0,0,0
100,poly,auto,5,0.7000000000000001,0.843879781,1,0,0,0
100,poly,auto,5,0.8,0.843879781,1,0,0,0
100,poly,auto,5,0.9,0.843879781,1,0,0,0
100,sigmoid,scale,3,0.7000000000000001,0.843879781,1,0,0,0
100,sigmoid,scale,3,0.8,0.843879781,1,0,0,0
100,sigmoid,scale,3,0.9,0.843879781,1,0,0,0
100,sigmoid,scale,5,0.7000000000000001,0.843879781,1,0,0,0
100,sigmoid,scale,5,0.8,0.843879781,1,0,0,0
100,sigmoid,scale,5,0.9,0.843879781,1,0,0,0
100,sigmoid,scale,7,0.7000000000000001,0.843879781,1,0,0,0
100,sigmoid,scale,7,0.8,0.843879781,1,0,0,0
100,sigmoid,scale,7,0.9,0.843879781,1,0,0,0
100,sigmoid,auto,3,0.7000000000000001,0.843879781,1,0,0,0
100,sigmoid,auto,3,0.8,0.843879781,1,0,0,0
100,sigmoid,auto,3,0.9,0.843879781,1,0,0,0
100,sigmoid,auto,5,0.7000000000000001,0.843879781,1,0,0,0
100,sigmoid,auto,5,0.8,0.843879781,1,0,0,0
100,sigmoid,auto,5,0.9,0.843879781,1,0,0,0
100,sigmoid,auto,7,0.7000000000000001,0.843879781,1,0,0,0
100,sigmoid,auto,7,0.8,0.843879781,1,0,0,0
100,sigmoid,auto,7,0.9,0.843879781,1,0,0,0
