n_estimators,max_depth,min_samples_split,min_samples_leaf,criterion,threshold,mean_accuracy,mean_precision,mean_recall,mean_f1,mean_mcc
50,10,2,1,gini,0.7000000000000001,0.8604918032786883,1,0.10666666666666666,0.18545454545454546,0.2669227537267423
50,10,5,1,entropy,0.7000000000000001,0.8604918032786883,1,0.10666666666666666,0.18545454545454546,0.2669227537267423
50,30,2,1,gini,0.7000000000000001,0.8604918032786883,1,0.10666666666666666,0.18545454545454546,0.2669227537267423
50,30,5,1,entropy,0.7000000000000001,0.8604918032786883,1,0.10666666666666666,0.18545454545454546,0.2669227537267423
50,50,2,1,gini,0.7000000000000001,0.8604918032786883,1,0.10666666666666666,0.18545454545454546,0.2669227537267423
50,50,5,1,entropy,0.7000000000000001,0.8604918032786883,1,0.10666666666666666,0.18545454545454546,0.2669227537267423
50,100,2,1,gini,0.7000000000000001,0.8604918032786883,1,0.10666666666666666,0.18545454545454546,0.2669227537267423
50,100,5,1,entropy,0.7000000000000001,0.8604918032786883,1,0.10666666666666666,0.18545454545454546,0.2669227537267423
50,300,2,1,gini,0.7000000000000001,0.8604918032786883,1,0.10666666666666666,0.18545454545454546,0.2669227537267423
50,300,5,1,entropy,0.7000000000000001,0.8604918032786883,1,0.10666666666666666,0.18545454545454546,0.2669227537267423
50,500,2,1,gini,0.7000000000000001,0.8604918032786883,1,0.10666666666666666,0.18545454545454546,0.2669227537267423
50,500,5,1,entropy,0.7000000000000001,0.8604918032786883,1,0.10666666666666666,0.18545454545454546,0.2669227537267423
10,10,2,1,entropy,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
10,10,2,1,entropy,0.8,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
10,30,2,1,entropy,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
10,30,2,1,entropy,0.8,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
10,50,2,1,entropy,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
10,50,2,1,entropy,0.8,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
10,100,2,1,entropy,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
10,100,2,1,entropy,0.8,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
10,300,2,1,entropy,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
10,300,2,1,entropy,0.8,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
10,500,2,1,entropy,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
10,500,2,1,entropy,0.8,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
100,10,2,1,entropy,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
100,30,2,1,gini,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
100,30,2,1,entropy,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
100,50,2,1,gini,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
100,50,2,1,entropy,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
100,100,2,1,gini,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
100,100,2,1,entropy,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
100,300,2,1,gini,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
100,300,2,1,entropy,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
100,500,2,1,gini,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
100,500,2,1,entropy,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
300,10,2,1,entropy,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
300,10,2,2,gini,0.6,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
300,10,5,1,gini,0.6,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
300,10,5,2,gini,0.6,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
300,30,2,1,gini,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
300,30,2,1,entropy,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
300,30,2,2,gini,0.6,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
300,30,5,2,gini,0.6,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
300,50,2,1,gini,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
300,50,2,1,entropy,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
300,50,2,2,gini,0.6,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
300,50,5,2,gini,0.6,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
300,100,2,1,gini,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
300,100,2,1,entropy,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
300,100,2,2,gini,0.6,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
300,100,5,2,gini,0.6,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
300,300,2,1,gini,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
300,300,2,1,entropy,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
300,300,2,2,gini,0.6,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
300,300,5,2,gini,0.6,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
300,500,2,1,gini,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
300,500,2,1,entropy,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
300,500,2,2,gini,0.6,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
300,500,5,2,gini,0.6,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
500,10,2,1,entropy,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
500,10,2,2,gini,0.6,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
500,10,5,1,gini,0.6,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
500,10,5,2,gini,0.6,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
500,30,2,1,entropy,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
500,30,2,2,gini,0.6,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
500,30,5,2,gini,0.6,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
500,50,2,1,entropy,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
500,50,2,2,gini,0.6,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
500,50,5,2,gini,0.6,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
500,100,2,1,entropy,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
500,100,2,2,gini,0.6,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
500,100,5,2,gini,0.6,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
500,300,2,1,entropy,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
500,300,2,2,gini,0.6,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
500,300,5,2,gini,0.6,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
500,500,2,1,entropy,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
500,500,2,2,gini,0.6,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
500,500,5,2,gini,0.6,0.8604918032786886,1,0.10444444444444445,0.18303030303030302,0.2653196374634583
10,30,2,2,gini,0.7000000000000001,0.8604371584699454,1,0.10666666666666666,0.17939393939393938,0.23354899146016744
10,50,2,2,gini,0.7000000000000001,0.8604371584699454,1,0.10666666666666666,0.17939393939393938,0.23354899146016744
10,100,2,2,gini,0.7000000000000001,0.8604371584699454,1,0.10666666666666666,0.17939393939393938,0.23354899146016744
10,300,2,2,gini,0.7000000000000001,0.8604371584699454,1,0.10666666666666666,0.17939393939393938,0.23354899146016744
10,500,2,2,gini,0.7000000000000001,0.8604371584699454,1,0.10666666666666666,0.17939393939393938,0.23354899146016744
10,10,5,1,gini,0.7000000000000001,0.8604918032786886,1,0.10444444444444445,0.17575757575757575,0.22976366327589143
50,10,5,1,gini,0.7000000000000001,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
50,10,5,2,gini,0.7000000000000001,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
50,30,5,1,gini,0.7000000000000001,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
50,30,5,2,gini,0.7000000000000001,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
50,50,5,1,gini,0.7000000000000001,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
50,50,5,2,gini,0.7000000000000001,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
50,100,5,1,gini,0.7000000000000001,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
50,100,5,2,gini,0.7000000000000001,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
50,300,5,1,gini,0.7000000000000001,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
50,300,5,2,gini,0.7000000000000001,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
50,500,5,1,gini,0.7000000000000001,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
50,500,5,2,gini,0.7000000000000001,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
100,10,2,1,gini,0.7000000000000001,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
100,10,5,1,entropy,0.7000000000000001,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
100,30,5,1,entropy,0.7000000000000001,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
100,50,5,1,entropy,0.7000000000000001,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
100,100,5,1,entropy,0.7000000000000001,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
100,300,5,1,entropy,0.7000000000000001,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
100,500,5,1,entropy,0.7000000000000001,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
300,10,2,1,gini,0.7000000000000001,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
500,10,2,1,gini,0.7000000000000001,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
500,30,2,1,gini,0.7000000000000001,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
500,50,2,1,gini,0.7000000000000001,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
500,100,2,1,gini,0.7000000000000001,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
500,300,2,1,gini,0.7000000000000001,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
500,500,2,1,gini,0.7000000000000001,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
10,10,2,2,entropy,0.8,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
10,10,5,1,entropy,0.8,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
10,10,5,2,entropy,0.7000000000000001,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
10,30,2,2,entropy,0.8,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
10,30,5,1,entropy,0.8,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
10,30,5,2,entropy,0.7000000000000001,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
10,50,2,2,entropy,0.8,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
10,50,5,1,entropy,0.8,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
10,50,5,2,entropy,0.7000000000000001,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
10,100,2,2,entropy,0.8,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
10,100,5,1,entropy,0.8,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
10,100,5,2,entropy,0.7000000000000001,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
10,300,2,2,entropy,0.8,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
10,300,5,1,entropy,0.8,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
10,300,5,2,entropy,0.7000000000000001,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
10,500,2,2,entropy,0.8,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
10,500,5,1,entropy,0.8,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
10,500,5,2,entropy,0.7000000000000001,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
50,10,2,1,entropy,0.7000000000000001,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
50,10,2,2,entropy,0.7000000000000001,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
50,10,5,2,entropy,0.7000000000000001,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
50,30,2,2,entropy,0.7000000000000001,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
50,30,5,2,entropy,0.7000000000000001,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
50,50,2,2,entropy,0.7000000000000001,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
50,50,5,2,entropy,0.7000000000000001,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
50,100,2,2,entropy,0.7000000000000001,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
50,100,5,2,entropy,0.7000000000000001,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
50,300,2,2,entropy,0.7000000000000001,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
50,300,5,2,entropy,0.7000000000000001,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
50,500,2,2,entropy,0.7000000000000001,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
50,500,5,2,entropy,0.7000000000000001,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
100,10,2,2,entropy,0.7000000000000001,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
100,30,2,2,entropy,0.7000000000000001,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
100,50,2,2,entropy,0.7000000000000001,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
100,100,2,2,entropy,0.7000000000000001,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
100,300,2,2,entropy,0.7000000000000001,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
100,500,2,2,entropy,0.7000000000000001,0.8571584699453553,1,0.086666667,0.14909090909090908,0.2087005027527841
10,10,2,1,entropy,0.9,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
10,10,2,2,gini,0.7000000000000001,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
10,10,5,2,entropy,0.8,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
10,30,2,1,entropy,0.9,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
10,30,5,2,entropy,0.8,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
10,50,2,1,entropy,0.9,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
10,50,5,2,entropy,0.8,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
10,100,2,1,entropy,0.9,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
10,100,5,2,entropy,0.8,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
10,300,2,1,entropy,0.9,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
10,300,5,2,entropy,0.8,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
10,500,2,1,entropy,0.9,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
10,500,5,2,entropy,0.8,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
50,10,2,1,entropy,0.8,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
50,10,2,2,entropy,0.8,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
50,30,2,1,gini,0.8,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
50,30,2,1,entropy,0.7000000000000001,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
50,30,2,1,entropy,0.8,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
50,30,2,2,entropy,0.8,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
50,50,2,1,gini,0.8,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
50,50,2,1,entropy,0.7000000000000001,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
50,50,2,1,entropy,0.8,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
50,50,2,2,entropy,0.8,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
50,100,2,1,gini,0.8,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
50,100,2,1,entropy,0.7000000000000001,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
50,100,2,1,entropy,0.8,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
50,100,2,2,entropy,0.8,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
50,300,2,1,gini,0.8,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
50,300,2,1,entropy,0.7000000000000001,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
50,300,2,1,entropy,0.8,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
50,300,2,2,entropy,0.8,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
50,500,2,1,gini,0.8,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
50,500,2,1,entropy,0.7000000000000001,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
50,500,2,1,entropy,0.8,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
50,500,2,2,entropy,0.8,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
100,10,5,2,entropy,0.7000000000000001,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
100,30,5,2,entropy,0.7000000000000001,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
100,50,5,2,entropy,0.7000000000000001,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
100,100,5,2,entropy,0.7000000000000001,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
100,300,5,2,entropy,0.7000000000000001,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
100,500,5,2,entropy,0.7000000000000001,0.8538251366120218,1,0.064444444,0.11636363636363636,0.18227415760971835
10,10,2,1,gini,0.9,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
10,10,5,2,gini,0.7000000000000001,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
10,10,5,2,gini,0.8,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
10,30,2,1,gini,0.9,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
10,30,5,2,gini,0.7000000000000001,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
10,30,5,2,gini,0.8,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
10,50,2,1,gini,0.9,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
10,50,5,2,gini,0.7000000000000001,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
10,50,5,2,gini,0.8,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
10,100,2,1,gini,0.9,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
10,100,5,2,gini,0.7000000000000001,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
10,100,5,2,gini,0.8,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
10,300,2,1,gini,0.9,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
10,300,5,2,gini,0.7000000000000001,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
10,300,5,2,gini,0.8,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
10,500,2,1,gini,0.9,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
10,500,5,2,gini,0.7000000000000001,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
10,500,5,2,gini,0.8,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
100,10,5,1,gini,0.7000000000000001,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
100,30,2,2,gini,0.7000000000000001,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
100,30,5,1,gini,0.7000000000000001,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
100,50,2,2,gini,0.7000000000000001,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
100,50,5,1,gini,0.7000000000000001,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
100,100,2,2,gini,0.7000000000000001,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
100,100,5,1,gini,0.7000000000000001,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
100,300,2,2,gini,0.7000000000000001,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
100,300,5,1,gini,0.7000000000000001,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
100,500,2,2,gini,0.7000000000000001,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
100,500,5,1,gini,0.7000000000000001,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
300,10,5,1,gini,0.7000000000000001,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
300,30,5,1,gini,0.7000000000000001,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
300,50,5,1,gini,0.7000000000000001,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
300,100,5,1,gini,0.7000000000000001,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
300,300,5,1,gini,0.7000000000000001,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
300,500,5,1,gini,0.7000000000000001,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
500,10,5,1,gini,0.7000000000000001,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
500,30,5,1,gini,0.7000000000000001,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
500,50,5,1,gini,0.7000000000000001,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
500,100,5,1,gini,0.7000000000000001,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
500,300,5,1,gini,0.7000000000000001,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
500,500,5,1,gini,0.7000000000000001,0.8538251366120218,1,0.062222222,0.11272727272727275,0.17851408925304385
10,30,5,1,gini,0.8,0.8505464480874316,1,0.044444444,0.08,0.12396463866126532
10,50,5,1,gini,0.8,0.8505464480874316,1,0.044444444,0.08,0.12396463866126532
10,100,5,1,gini,0.8,0.8505464480874316,1,0.044444444,0.08,0.12396463866126532
10,300,5,1,gini,0.8,0.8505464480874316,1,0.044444444,0.08,0.12396463866126532
10,500,5,1,gini,0.8,0.8505464480874316,1,0.044444444,0.08,0.12396463866126532
10,10,2,2,gini,0.8,0.8504918032786886,1,0.042222222222222223,0.076363636,0.12029183827908567
10,10,2,2,entropy,0.9,0.8504918032786886,1,0.042222222222222223,0.076363636,0.12029183827908567
10,10,5,1,entropy,0.9,0.8504918032786886,1,0.042222222222222223,0.076363636,0.12029183827908567
10,10,5,2,entropy,0.9,0.8504918032786886,1,0.042222222222222223,0.076363636,0.12029183827908567
10,30,2,2,gini,0.8,0.8504918032786886,1,0.042222222222222223,0.076363636,0.12029183827908567
10,30,2,2,entropy,0.9,0.8504918032786886,1,0.042222222222222223,0.076363636,0.12029183827908567
10,30,5,1,entropy,0.9,0.8504918032786886,1,0.042222222222222223,0.076363636,0.12029183827908567
10,30,5,2,entropy,0.9,0.8504918032786886,1,0.042222222222222223,0.076363636,0.12029183827908567
10,50,2,2,gini,0.8,0.8504918032786886,1,0.042222222222222223,0.076363636,0.12029183827908567
10,50,2,2,entropy,0.9,0.8504918032786886,1,0.042222222222222223,0.076363636,0.12029183827908567
10,50,5,1,entropy,0.9,0.8504918032786886,1,0.042222222222222223,0.076363636,0.12029183827908567
10,50,5,2,entropy,0.9,0.8504918032786886,1,0.042222222222222223,0.076363636,0.12029183827908567
10,100,2,2,gini,0.8,0.8504918032786886,1,0.042222222222222223,0.076363636,0.12029183827908567
10,100,2,2,entropy,0.9,0.8504918032786886,1,0.042222222222222223,0.076363636,0.12029183827908567
10,100,5,1,entropy,0.9,0.8504918032786886,1,0.042222222222222223,0.076363636,0.12029183827908567
10,100,5,2,entropy,0.9,0.8504918032786886,1,0.042222222222222223,0.076363636,0.12029183827908567
10,300,2,2,gini,0.8,0.8504918032786886,1,0.042222222222222223,0.076363636,0.12029183827908567
10,300,2,2,entropy,0.9,0.8504918032786886,1,0.042222222222222223,0.076363636,0.12029183827908567
10,300,5,1,entropy,0.9,0.8504918032786886,1,0.042222222222222223,0.076363636,0.12029183827908567
10,300,5,2,entropy,0.9,0.8504918032786886,1,0.042222222222222223,0.076363636,0.12029183827908567
10,500,2,2,gini,0.8,0.8504918032786886,1,0.042222222222222223,0.076363636,0.12029183827908567
10,500,2,2,entropy,0.9,0.8504918032786886,1,0.042222222222222223,0.076363636,0.12029183827908567
10,500,5,1,entropy,0.9,0.8504918032786886,1,0.042222222222222223,0.076363636,0.12029183827908567
