criterion,max_depth,min_samples_split,min_samples_leaf,max_features,accuracy,precision,recall,f1,mcc,preparationTime
entropy,50,5,5,sqrt,0.8929378531073446,0.6701298701298701,0.6222222222222222,0.6239743589743589,0.576488683795864,0.13657393043478233
entropy,50,10,5,sqrt,0.9298870056497174,0.8406349206349206,0.6444444444444445,0.7234920634920635,0.6963731452044251,0.13657394414715715
entropy,50,2,10,sqrt,0.872768361581921,0.7145299145299145,0.4888888888888888,0.5141702741702743,0.4877538642969677,0.13657395719063511
entropy,50,5,10,sqrt,0.8864406779661017,0.7257142857142858,0.5555555555555556,0.5669002050580998,0.5467993968702426,0.1365739705685615
entropy,50,10,10,sqrt,0.8695480225988701,0.7061605061605062,0.4444444444444445,0.4457575757575758,0.4068553754694314,0.1365740113712375
entropy,50,2,1,log2,0.8730508474576272,0.6468253968253969,0.4666666666666666,0.5091880341880343,0.4670068449662537,0.1365740257525084
entropy,50,5,1,log2,0.8761581920903954,0.6057142857142856,0.48888888888888893,0.5319718980709693,0.4714644851893025,0.1365740391304348
entropy,50,10,1,log2,0.8894915254237288,0.7333333333333334,0.6222222222222222,0.6373361823361823,0.6006035133591769,0.13657405217391277
entropy,50,2,2,log2,0.8696610169491527,0.6428571428571429,0.24444444444444446,0.3096153846153846,0.28334398988008114,0.13657406655518367
entropy,50,5,2,log2,0.8628813559322035,0.6066666666666667,0.3333333333333333,0.3696969696969697,0.3593407775743984,0.13657408093645457
entropy,50,10,2,log2,0.8628813559322035,0.7633333333333333,0.19999999999999998,0.2961172161172161,0.32219517441940565,0.13657409397993253
entropy,50,2,5,log2,0.8494915254237287,1.0,0.0,0.0,0.0,0.13657410802675576
entropy,50,5,5,log2,0.8528248587570622,0.75,0.06666666666666667,0.09230769230769231,0.07887968627534978,0.1365741180602002
entropy,50,10,5,log2,0.8494915254237287,1.0,0.0,0.0,0.0,0.13657413143812658
entropy,50,2,10,log2,0.8494915254237287,1.0,0.0,0.0,0.0,0.13657414080267566
entropy,50,5,10,log2,0.8494915254237287,1.0,0.0,0.0,0.0,0.13657414983277555
entropy,50,10,10,log2,0.8494915254237287,1.0,0.0,0.0,0.0,0.1365741588628762
entropy,100,2,1,None,0.9396610169491526,0.8254545454545454,0.7777777777777778,0.7911403508771929,0.7630035295857651,0.13657416822742452
entropy,100,5,1,None,0.9396610169491526,0.8191919191919192,0.7777777777777778,0.7904575163398693,0.7606908773128241,0.13657418193979934
entropy,100,10,1,None,0.9498305084745763,0.8914285714285715,0.7777777777777778,0.8218421052631578,0.8012142382663434,0.13657419565217338
entropy,100,2,2,None,0.9396610169491526,0.8191919191919192,0.7777777777777778,0.7904575163398693,0.7606908773128241,0.13657420903009979
