n_neighbors,weights,metric,fold,threshold,accuracy,precision,recall,f1,mcc
20,uniform,cosine,5,0.2,0.8333333333333334,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3464052287581699
20,uniform,cosine,5,0.30000000000000004,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
20,uniform,cosine,5,0.4,0.85,1.0,0.0,0.0,0.0
20,uniform,cosine,5,0.5,0.85,1.0,0.0,0.0,0.0
20,uniform,cosine,5,0.6,0.85,1.0,0.0,0.0,0.0
20,uniform,cosine,5,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
20,uniform,cosine,5,0.8,0.85,1.0,0.0,0.0,0.0
20,uniform,cosine,5,0.9,0.85,1.0,0.0,0.0,0.0
20,uniform,euclidean,1,0.1,0.6557377049180327,0.2962962962962963,0.8,0.43243243243243246,0.3186031497352641
20,uniform,euclidean,1,0.2,0.8032786885245902,0.4444444444444444,0.8,0.5714285714285714,0.4902246533699087
20,uniform,euclidean,1,0.30000000000000004,0.8360655737704918,0.5,0.2,0.2857142857142857,0.24047024221824384
20,uniform,euclidean,1,0.4,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
20,uniform,euclidean,1,0.5,0.8360655737704918,1.0,0.0,0.0,0.0
20,uniform,euclidean,1,0.6,0.8360655737704918,1.0,0.0,0.0,0.0
20,uniform,euclidean,1,0.7000000000000001,0.8360655737704918,1.0,0.0,0.0,0.0
20,uniform,euclidean,1,0.8,0.8360655737704918,1.0,0.0,0.0,0.0
20,uniform,euclidean,1,0.9,0.8360655737704918,1.0,0.0,0.0,0.0
20,uniform,euclidean,2,0.1,0.5666666666666667,0.13636363636363635,0.3,0.1875,-0.061868822488974594
20,uniform,euclidean,2,0.2,0.65,0.13333333333333333,0.2,0.16,-0.05163977794943222
20,uniform,euclidean,2,0.30000000000000004,0.8,0.0,0.0,0.0,-0.08304547985373997
20,uniform,euclidean,2,0.4,0.8333333333333334,1.0,0.0,0.0,0.0
20,uniform,euclidean,2,0.5,0.8333333333333334,1.0,0.0,0.0,0.0
20,uniform,euclidean,2,0.6,0.8333333333333334,1.0,0.0,0.0,0.0
20,uniform,euclidean,2,0.7000000000000001,0.8333333333333334,1.0,0.0,0.0,0.0
20,uniform,euclidean,2,0.8,0.8333333333333334,1.0,0.0,0.0,0.0
20,uniform,euclidean,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
20,uniform,euclidean,3,0.1,0.6666666666666666,0.2962962962962963,0.8888888888888888,0.4444444444444444,0.3705980682526575
20,uniform,euclidean,3,0.2,0.7666666666666667,0.35294117647058826,0.6666666666666666,0.46153846153846156,0.35735948550863555
20,uniform,euclidean,3,0.30000000000000004,0.8666666666666667,0.6,0.3333333333333333,0.42857142857142855,0.3799802978286742
20,uniform,euclidean,3,0.4,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
20,uniform,euclidean,3,0.5,0.85,1.0,0.0,0.0,0.0
20,uniform,euclidean,3,0.6,0.85,1.0,0.0,0.0,0.0
20,uniform,euclidean,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
20,uniform,euclidean,3,0.8,0.85,1.0,0.0,0.0,0.0
20,uniform,euclidean,3,0.9,0.85,1.0,0.0,0.0,0.0
20,uniform,euclidean,4,0.1,0.5,0.2,0.7777777777777778,0.3181818181818182,0.16568337391590282
20,uniform,euclidean,4,0.2,0.7833333333333333,0.35714285714285715,0.5555555555555556,0.43478260869565216,0.32003683870283267
20,uniform,euclidean,4,0.30000000000000004,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
20,uniform,euclidean,4,0.4,0.85,1.0,0.0,0.0,0.0
20,uniform,euclidean,4,0.5,0.85,1.0,0.0,0.0,0.0
20,uniform,euclidean,4,0.6,0.85,1.0,0.0,0.0,0.0
20,uniform,euclidean,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
20,uniform,euclidean,4,0.8,0.85,1.0,0.0,0.0,0.0
20,uniform,euclidean,4,0.9,0.85,1.0,0.0,0.0,0.0
20,uniform,euclidean,5,0.1,0.5833333333333334,0.21428571428571427,0.6666666666666666,0.32432432432432434,0.16840826742715195
20,uniform,euclidean,5,0.2,0.7666666666666667,0.3333333333333333,0.5555555555555556,0.4166666666666667,0.29643243059996255
20,uniform,euclidean,5,0.30000000000000004,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
20,uniform,euclidean,5,0.4,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
20,uniform,euclidean,5,0.5,0.85,1.0,0.0,0.0,0.0
20,uniform,euclidean,5,0.6,0.85,1.0,0.0,0.0,0.0
20,uniform,euclidean,5,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
20,uniform,euclidean,5,0.8,0.85,1.0,0.0,0.0,0.0
20,uniform,euclidean,5,0.9,0.85,1.0,0.0,0.0,0.0
20,distance,cosine,1,0.1,0.639344262295082,0.25,0.6,0.35294117647058826,0.18723152480064167
20,distance,cosine,1,0.2,0.8360655737704918,0.5,0.2,0.2857142857142857,0.24047024221824384
20,distance,cosine,1,0.30000000000000004,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
20,distance,cosine,1,0.4,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
20,distance,cosine,1,0.5,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
20,distance,cosine,1,0.6,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
20,distance,cosine,1,0.7000000000000001,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
20,distance,cosine,1,0.8,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
20,distance,cosine,1,0.9,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
20,distance,cosine,2,0.1,0.6666666666666666,0.32142857142857145,0.9,0.47368421052631576,0.3884492980336779
20,distance,cosine,2,0.2,0.8,0.4444444444444444,0.8,0.5714285714285714,0.48795003647426655
20,distance,cosine,2,0.30000000000000004,0.85,0.5714285714285714,0.4,0.47058823529411764,0.3947089411806863
20,distance,cosine,2,0.4,0.8833333333333333,1.0,0.3,0.46153846153846156,0.5129891760425771
20,distance,cosine,2,0.5,0.8833333333333333,1.0,0.3,0.46153846153846156,0.5129891760425771
20,distance,cosine,2,0.6,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
20,distance,cosine,2,0.7000000000000001,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
20,distance,cosine,2,0.8,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
20,distance,cosine,2,0.9,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
20,distance,cosine,3,0.1,0.6,0.2413793103448276,0.7777777777777778,0.3684210526315789,0.2475203643773141
20,distance,cosine,3,0.2,0.85,0.5,0.6666666666666666,0.5714285714285714,0.4900980294098034
20,distance,cosine,3,0.30000000000000004,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
20,distance,cosine,3,0.4,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
20,distance,cosine,3,0.5,0.85,1.0,0.0,0.0,0.0
20,distance,cosine,3,0.6,0.85,1.0,0.0,0.0,0.0
20,distance,cosine,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
20,distance,cosine,3,0.8,0.85,1.0,0.0,0.0,0.0
20,distance,cosine,3,0.9,0.85,1.0,0.0,0.0,0.0
20,distance,cosine,4,0.1,0.7333333333333333,0.36,1.0,0.5294117647058824,0.4970501217477084
20,distance,cosine,4,0.2,0.9333333333333333,0.7272727272727273,0.8888888888888888,0.8,0.7659920289562161
20,distance,cosine,4,0.30000000000000004,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
20,distance,cosine,4,0.4,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
20,distance,cosine,4,0.5,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
20,distance,cosine,4,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
20,distance,cosine,4,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
20,distance,cosine,4,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
20,distance,cosine,4,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
20,distance,cosine,5,0.1,0.8166666666666667,0.4444444444444444,0.8888888888888888,0.5925925925925926,0.5398335593610577
20,distance,cosine,5,0.2,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
20,distance,cosine,5,0.30000000000000004,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
20,distance,cosine,5,0.4,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
20,distance,cosine,5,0.5,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
20,distance,cosine,5,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
20,distance,cosine,5,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
20,distance,cosine,5,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
20,distance,cosine,5,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
20,distance,euclidean,1,0.1,0.7540983606557377,0.38095238095238093,0.8,0.5161290322580645,0.4247369702897379
20,distance,euclidean,1,0.2,0.8360655737704918,0.5,0.5,0.5,0.4019607843137255
20,distance,euclidean,1,0.30000000000000004,0.8688524590163934,0.75,0.3,0.42857142857142855,0.41935664191718136
20,distance,euclidean,1,0.4,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
20,distance,euclidean,1,0.5,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
20,distance,euclidean,1,0.6,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
20,distance,euclidean,1,0.7000000000000001,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
20,distance,euclidean,1,0.8,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
20,distance,euclidean,1,0.9,0.8360655737704918,1.0,0.0,0.0,0.0
20,distance,euclidean,2,0.1,0.6333333333333333,0.2,0.4,0.26666666666666666,0.06324555320336758
20,distance,euclidean,2,0.2,0.75,0.2727272727272727,0.3,0.2857142857142857,0.13483997249264842
20,distance,euclidean,2,0.30000000000000004,0.8333333333333334,0.5,0.1,0.16666666666666666,0.16609095970747995
20,distance,euclidean,2,0.4,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
20,distance,euclidean,2,0.5,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
20,distance,euclidean,2,0.6,0.8333333333333334,1.0,0.0,0.0,0.0
20,distance,euclidean,2,0.7000000000000001,0.8333333333333334,1.0,0.0,0.0,0.0
20,distance,euclidean,2,0.8,0.8333333333333334,1.0,0.0,0.0,0.0
20,distance,euclidean,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
20,distance,euclidean,3,0.1,0.7166666666666667,0.3181818181818182,0.7777777777777778,0.45161290322580644,0.35837977540673743
20,distance,euclidean,3,0.2,0.8166666666666667,0.42857142857142855,0.6666666666666666,0.5217391304347826,0.43039436929001634
20,distance,euclidean,3,0.30000000000000004,0.8666666666666667,0.6,0.3333333333333333,0.42857142857142855,0.3799802978286742
20,distance,euclidean,3,0.4,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
20,distance,euclidean,3,0.5,0.85,1.0,0.0,0.0,0.0
20,distance,euclidean,3,0.6,0.85,1.0,0.0,0.0,0.0
20,distance,euclidean,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
20,distance,euclidean,3,0.8,0.85,1.0,0.0,0.0,0.0
20,distance,euclidean,3,0.9,0.85,1.0,0.0,0.0,0.0
20,distance,euclidean,4,0.1,0.7333333333333333,0.3333333333333333,0.7777777777777778,0.4666666666666667,0.37675904400756577
20,distance,euclidean,4,0.2,0.8,0.36363636363636365,0.4444444444444444,0.4,0.28347736504678867
20,distance,euclidean,4,0.30000000000000004,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
20,distance,euclidean,4,0.4,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
20,distance,euclidean,4,0.5,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
20,distance,euclidean,4,0.6,0.85,1.0,0.0,0.0,0.0
20,distance,euclidean,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
20,distance,euclidean,4,0.8,0.85,1.0,0.0,0.0,0.0
20,distance,euclidean,4,0.9,0.85,1.0,0.0,0.0,0.0
20,distance,euclidean,5,0.1,0.7833333333333333,0.375,0.6666666666666666,0.48,0.3799802978286742
20,distance,euclidean,5,0.2,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
20,distance,euclidean,5,0.30000000000000004,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
20,distance,euclidean,5,0.4,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
20,distance,euclidean,5,0.5,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
20,distance,euclidean,5,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
20,distance,euclidean,5,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
20,distance,euclidean,5,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
20,distance,euclidean,5,0.9,0.85,1.0,0.0,0.0,0.0
