pca__n_components,n_neighbors,weights,metric,fold,threshold,accuracy,precision,recall,f1,mcc
150,3,uniform,euclidean,5,0.2,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
150,3,uniform,euclidean,5,0.30000000000000004,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
150,3,uniform,euclidean,5,0.4,0.85,0.5,0.2222222222222222,0.3076923076923077,0.2619684159977919
150,3,uniform,euclidean,5,0.5,0.85,0.5,0.2222222222222222,0.3076923076923077,0.2619684159977919
150,3,uniform,euclidean,5,0.6,0.85,0.5,0.2222222222222222,0.3076923076923077,0.2619684159977919
150,3,uniform,euclidean,5,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
150,3,uniform,euclidean,5,0.8,0.85,1.0,0.0,0.0,0.0
150,3,uniform,euclidean,5,0.9,0.85,1.0,0.0,0.0,0.0
150,3,distance,cosine,1,0.1,0.7868852459016393,0.4,0.6,0.48,0.364119650945405
150,3,distance,cosine,1,0.2,0.7868852459016393,0.4,0.6,0.48,0.364119650945405
150,3,distance,cosine,1,0.30000000000000004,0.8524590163934426,0.5454545454545454,0.6,0.5714285714285714,0.48336314371159106
150,3,distance,cosine,1,0.4,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
150,3,distance,cosine,1,0.5,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
150,3,distance,cosine,1,0.6,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
150,3,distance,cosine,1,0.7000000000000001,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
150,3,distance,cosine,1,0.8,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
150,3,distance,cosine,1,0.9,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
150,3,distance,cosine,2,0.1,0.7333333333333333,0.2857142857142857,0.4,0.3333333333333333,0.17622684421256035
150,3,distance,cosine,2,0.2,0.75,0.3076923076923077,0.4,0.34782608695652173,0.19901558056928348
150,3,distance,cosine,2,0.30000000000000004,0.8166666666666667,0.4444444444444444,0.4,0.42105263157894735,0.31311214554257477
150,3,distance,cosine,2,0.4,0.8333333333333334,0.5,0.3,0.375,0.29814239699997197
150,3,distance,cosine,2,0.5,0.8333333333333334,0.5,0.3,0.375,0.29814239699997197
150,3,distance,cosine,2,0.6,0.8333333333333334,0.5,0.3,0.375,0.29814239699997197
150,3,distance,cosine,2,0.7000000000000001,0.8333333333333334,0.5,0.3,0.375,0.29814239699997197
150,3,distance,cosine,2,0.8,0.8666666666666667,0.75,0.3,0.42857142857142855,0.4183300132670377
150,3,distance,cosine,2,0.9,0.8666666666666667,0.75,0.3,0.42857142857142855,0.4183300132670377
150,3,distance,cosine,3,0.1,0.9166666666666666,0.75,0.6666666666666666,0.7058823529411765,0.6590820436573076
150,3,distance,cosine,3,0.2,0.9166666666666666,0.75,0.6666666666666666,0.7058823529411765,0.6590820436573076
150,3,distance,cosine,3,0.30000000000000004,0.9166666666666666,0.75,0.6666666666666666,0.7058823529411765,0.6590820436573076
150,3,distance,cosine,3,0.4,0.9166666666666666,0.75,0.6666666666666666,0.7058823529411765,0.6590820436573076
150,3,distance,cosine,3,0.5,0.9166666666666666,0.75,0.6666666666666666,0.7058823529411765,0.6590820436573076
150,3,distance,cosine,3,0.6,0.9166666666666666,0.75,0.6666666666666666,0.7058823529411765,0.6590820436573076
150,3,distance,cosine,3,0.7000000000000001,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
150,3,distance,cosine,3,0.8,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
150,3,distance,cosine,3,0.9,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
150,3,distance,cosine,4,0.1,0.9,0.6363636363636364,0.7777777777777778,0.7,0.6453633629788592
150,3,distance,cosine,4,0.2,0.9166666666666666,0.7,0.7777777777777778,0.7368421052631579,0.6888467201936644
150,3,distance,cosine,4,0.30000000000000004,0.9333333333333333,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.738562091503268
150,3,distance,cosine,4,0.4,0.9666666666666667,1.0,0.7777777777777778,0.875,0.8651171440654583
150,3,distance,cosine,4,0.5,0.9666666666666667,1.0,0.7777777777777778,0.875,0.8651171440654583
150,3,distance,cosine,4,0.6,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
150,3,distance,cosine,4,0.7000000000000001,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
150,3,distance,cosine,4,0.8,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
150,3,distance,cosine,4,0.9,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
150,3,distance,cosine,5,0.1,0.85,0.5,0.5555555555555556,0.5263157894736842,0.4383570037596047
150,3,distance,cosine,5,0.2,0.8666666666666667,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.477124183006536
150,3,distance,cosine,5,0.30000000000000004,0.8833333333333333,0.625,0.5555555555555556,0.5882352941176471,0.5217732845620352
150,3,distance,cosine,5,0.4,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
150,3,distance,cosine,5,0.5,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
150,3,distance,cosine,5,0.6,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
150,3,distance,cosine,5,0.7000000000000001,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
150,3,distance,cosine,5,0.8,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
150,3,distance,cosine,5,0.9,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
150,3,distance,euclidean,1,0.1,0.7213114754098361,0.26666666666666666,0.4,0.32,0.15845947772624105
150,3,distance,euclidean,1,0.2,0.7213114754098361,0.26666666666666666,0.4,0.32,0.15845947772624105
150,3,distance,euclidean,1,0.30000000000000004,0.7213114754098361,0.26666666666666666,0.4,0.32,0.15845947772624105
150,3,distance,euclidean,1,0.4,0.8688524590163934,0.75,0.3,0.42857142857142855,0.41935664191718136
150,3,distance,euclidean,1,0.5,0.8688524590163934,0.75,0.3,0.42857142857142855,0.41935664191718136
150,3,distance,euclidean,1,0.6,0.8688524590163934,0.75,0.3,0.42857142857142855,0.41935664191718136
150,3,distance,euclidean,1,0.7000000000000001,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
150,3,distance,euclidean,1,0.8,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
150,3,distance,euclidean,1,0.9,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
150,3,distance,euclidean,2,0.1,0.7666666666666667,0.3333333333333333,0.4,0.36363636363636365,0.223606797749979
150,3,distance,euclidean,2,0.2,0.7666666666666667,0.3333333333333333,0.4,0.36363636363636365,0.223606797749979
150,3,distance,euclidean,2,0.30000000000000004,0.8166666666666667,0.4444444444444444,0.4,0.42105263157894735,0.31311214554257477
150,3,distance,euclidean,2,0.4,0.8833333333333333,1.0,0.3,0.46153846153846156,0.5129891760425771
150,3,distance,euclidean,2,0.5,0.8833333333333333,1.0,0.3,0.46153846153846156,0.5129891760425771
150,3,distance,euclidean,2,0.6,0.8833333333333333,1.0,0.3,0.46153846153846156,0.5129891760425771
150,3,distance,euclidean,2,0.7000000000000001,0.8833333333333333,1.0,0.3,0.46153846153846156,0.5129891760425771
150,3,distance,euclidean,2,0.8,0.8666666666666667,1.0,0.2,0.3333333333333333,0.41522739926869984
150,3,distance,euclidean,2,0.9,0.8666666666666667,1.0,0.2,0.3333333333333333,0.41522739926869984
150,3,distance,euclidean,3,0.1,0.8666666666666667,0.5454545454545454,0.6666666666666666,0.6,0.5247346970015024
150,3,distance,euclidean,3,0.2,0.8666666666666667,0.5454545454545454,0.6666666666666666,0.6,0.5247346970015024
150,3,distance,euclidean,3,0.30000000000000004,0.8666666666666667,0.5454545454545454,0.6666666666666666,0.6,0.5247346970015024
150,3,distance,euclidean,3,0.4,0.8666666666666667,0.6,0.3333333333333333,0.42857142857142855,0.3799802978286742
150,3,distance,euclidean,3,0.5,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
150,3,distance,euclidean,3,0.6,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
150,3,distance,euclidean,3,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
150,3,distance,euclidean,3,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
150,3,distance,euclidean,3,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
150,3,distance,euclidean,4,0.1,0.8833333333333333,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.6511094304643836
150,3,distance,euclidean,4,0.2,0.9166666666666666,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.7234780434144716
150,3,distance,euclidean,4,0.30000000000000004,0.9333333333333333,0.7272727272727273,0.8888888888888888,0.8,0.7659920289562161
150,3,distance,euclidean,4,0.4,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
150,3,distance,euclidean,4,0.5,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
150,3,distance,euclidean,4,0.6,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
150,3,distance,euclidean,4,0.7000000000000001,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
150,3,distance,euclidean,4,0.8,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
150,3,distance,euclidean,4,0.9,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
150,3,distance,euclidean,5,0.1,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
150,3,distance,euclidean,5,0.2,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
150,3,distance,euclidean,5,0.30000000000000004,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
150,3,distance,euclidean,5,0.4,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
150,3,distance,euclidean,5,0.5,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
150,3,distance,euclidean,5,0.6,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
150,3,distance,euclidean,5,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
150,3,distance,euclidean,5,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
150,3,distance,euclidean,5,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
150,5,uniform,cosine,1,0.1,0.6721311475409836,0.2916666666666667,0.7,0.4117647058823529,0.27787535823587295
150,5,uniform,cosine,1,0.2,0.6721311475409836,0.2916666666666667,0.7,0.4117647058823529,0.27787535823587295
150,5,uniform,cosine,1,0.30000000000000004,0.819672131147541,0.42857142857142855,0.3,0.35294117647058826,0.2573637971418306
150,5,uniform,cosine,1,0.4,0.819672131147541,0.42857142857142855,0.3,0.35294117647058826,0.2573637971418306
150,5,uniform,cosine,1,0.5,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
150,5,uniform,cosine,1,0.6,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
150,5,uniform,cosine,1,0.7000000000000001,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
150,5,uniform,cosine,1,0.8,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
150,5,uniform,cosine,1,0.9,0.8360655737704918,1.0,0.0,0.0,0.0
150,5,uniform,cosine,2,0.1,0.6166666666666667,0.19047619047619047,0.4,0.25806451612903225,0.046880723093849545
150,5,uniform,cosine,2,0.2,0.6166666666666667,0.19047619047619047,0.4,0.25806451612903225,0.046880723093849545
150,5,uniform,cosine,2,0.30000000000000004,0.7833333333333333,0.2857142857142857,0.2,0.23529411764705882,0.11609086505314302
150,5,uniform,cosine,2,0.4,0.7833333333333333,0.2857142857142857,0.2,0.23529411764705882,0.11609086505314302
150,5,uniform,cosine,2,0.5,0.8166666666666667,0.3333333333333333,0.1,0.15384615384615385,0.10259783520851541
150,5,uniform,cosine,2,0.6,0.8166666666666667,0.3333333333333333,0.1,0.15384615384615385,0.10259783520851541
150,5,uniform,cosine,2,0.7000000000000001,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
150,5,uniform,cosine,2,0.8,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
150,5,uniform,cosine,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
150,5,uniform,cosine,3,0.1,0.7666666666666667,0.3684210526315789,0.7777777777777778,0.5,0.4164129963551078
150,5,uniform,cosine,3,0.2,0.7666666666666667,0.3684210526315789,0.7777777777777778,0.5,0.4164129963551078
150,5,uniform,cosine,3,0.30000000000000004,0.9333333333333333,0.8571428571428571,0.6666666666666666,0.75,0.7197193047267257
150,5,uniform,cosine,3,0.4,0.9333333333333333,0.8571428571428571,0.6666666666666666,0.75,0.7197193047267257
150,5,uniform,cosine,3,0.5,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
150,5,uniform,cosine,3,0.6,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
150,5,uniform,cosine,3,0.7000000000000001,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
150,5,uniform,cosine,3,0.8,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
150,5,uniform,cosine,3,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
150,5,uniform,cosine,4,0.1,0.6666666666666666,0.28,0.7777777777777778,0.4117647058823529,0.3076976944152481
150,5,uniform,cosine,4,0.2,0.6666666666666666,0.28,0.7777777777777778,0.4117647058823529,0.3076976944152481
150,5,uniform,cosine,4,0.30000000000000004,0.9166666666666666,0.75,0.6666666666666666,0.7058823529411765,0.6590820436573076
150,5,uniform,cosine,4,0.4,0.9166666666666666,0.75,0.6666666666666666,0.7058823529411765,0.6590820436573076
150,5,uniform,cosine,4,0.5,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
150,5,uniform,cosine,4,0.6,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
150,5,uniform,cosine,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
150,5,uniform,cosine,4,0.8,0.85,1.0,0.0,0.0,0.0
150,5,uniform,cosine,4,0.9,0.85,1.0,0.0,0.0,0.0
150,5,uniform,cosine,5,0.1,0.7666666666666667,0.3333333333333333,0.5555555555555556,0.4166666666666667,0.29643243059996255
150,5,uniform,cosine,5,0.2,0.7666666666666667,0.3333333333333333,0.5555555555555556,0.4166666666666667,0.29643243059996255
150,5,uniform,cosine,5,0.30000000000000004,0.85,0.5,0.5555555555555556,0.5263157894736842,0.4383570037596047
150,5,uniform,cosine,5,0.4,0.85,0.5,0.5555555555555556,0.5263157894736842,0.4383570037596047
150,5,uniform,cosine,5,0.5,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
150,5,uniform,cosine,5,0.6,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
150,5,uniform,cosine,5,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
150,5,uniform,cosine,5,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
150,5,uniform,cosine,5,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
150,5,uniform,euclidean,1,0.1,0.6557377049180327,0.23809523809523808,0.5,0.3225806451612903,0.14514392869613346
150,5,uniform,euclidean,1,0.2,0.6557377049180327,0.23809523809523808,0.5,0.3225806451612903,0.14514392869613346
150,5,uniform,euclidean,1,0.30000000000000004,0.819672131147541,0.4,0.2,0.26666666666666666,0.19053220464898674
150,5,uniform,euclidean,1,0.4,0.819672131147541,0.4,0.2,0.26666666666666666,0.19053220464898674
150,5,uniform,euclidean,1,0.5,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
150,5,uniform,euclidean,1,0.6,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
150,5,uniform,euclidean,1,0.7000000000000001,0.8360655737704918,1.0,0.0,0.0,0.0
150,5,uniform,euclidean,1,0.8,0.8360655737704918,1.0,0.0,0.0,0.0
150,5,uniform,euclidean,1,0.9,0.8360655737704918,1.0,0.0,0.0,0.0
150,5,uniform,euclidean,2,0.1,0.7166666666666667,0.29411764705882354,0.5,0.37037037037037035,0.215030300413126
150,5,uniform,euclidean,2,0.2,0.7166666666666667,0.29411764705882354,0.5,0.37037037037037035,0.215030300413126
150,5,uniform,euclidean,2,0.30000000000000004,0.8,0.25,0.1,0.14285714285714285,0.05976143046671968
150,5,uniform,euclidean,2,0.4,0.8,0.25,0.1,0.14285714285714285,0.05976143046671968
150,5,uniform,euclidean,2,0.5,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
150,5,uniform,euclidean,2,0.6,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
150,5,uniform,euclidean,2,0.7000000000000001,0.8333333333333334,1.0,0.0,0.0,0.0
150,5,uniform,euclidean,2,0.8,0.8333333333333334,1.0,0.0,0.0,0.0
150,5,uniform,euclidean,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
150,5,uniform,euclidean,3,0.1,0.85,0.5,0.7777777777777778,0.6086956521739131,0.5407518998772
150,5,uniform,euclidean,3,0.2,0.85,0.5,0.7777777777777778,0.6086956521739131,0.5407518998772
150,5,uniform,euclidean,3,0.30000000000000004,0.8833333333333333,0.625,0.5555555555555556,0.5882352941176471,0.5217732845620352
150,5,uniform,euclidean,3,0.4,0.8833333333333333,0.625,0.5555555555555556,0.5882352941176471,0.5217732845620352
150,5,uniform,euclidean,3,0.5,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
150,5,uniform,euclidean,3,0.6,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
150,5,uniform,euclidean,3,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
150,5,uniform,euclidean,3,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
