pca__n_components,knn__n_neighbors,knn__weights,knn__metric,threshold,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,mcc_mean,mcc_std
0.8,9,uniform,euclidean,0.7000000000000001,0.6333333333333333,0.08425417160057275,0.86,0.21908902300206642,0.31111111111111106,0.14487116456005886,0.4464535464535465,0.17600727796782384,0.3414787347371412,0.203799652101905
0.8,9,uniform,euclidean,0.8,0.5333333333333333,0.08425417160057277,0.7,0.4472135954999579,0.11111111111111112,0.13608276348795434,0.17636363636363636,0.2046565354946212,0.08944271909999159,0.2634611256065728
0.8,9,uniform,euclidean,0.9,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,11,distance,cosine,0.1,0.5555555555555556,0.05555555555555558,0.534453781512605,0.03582533402906251,0.9111111111111111,0.09296222517045283,0.6717948717948719,0.03730592291686923,0.15541162177223636,0.1422294021638321
0.8,11,distance,cosine,0.2,0.6333333333333334,0.11520245196293179,0.6090656565656566,0.09895576676548613,0.8222222222222222,0.16850834320114555,0.6904795321637427,0.09456260057758004,0.2963361959005065,0.23608541816668469
0.8,11,distance,cosine,0.30000000000000004,0.6555555555555556,0.1204415743815489,0.6598135198135198,0.13833066185592366,0.7777777777777778,0.1360827634879543,0.6959744816586921,0.07077608109137437,0.3224911466356776,0.24610945938250312
0.8,11,distance,cosine,0.4,0.6555555555555556,0.17302679447108263,0.6881313131313131,0.19621147121039456,0.711111111111111,0.14907119849998593,0.6815947712418301,0.12681309787428494,0.31676397862737726,0.3507684848082313
0.8,11,distance,cosine,0.5,0.6555555555555556,0.17302679447108263,0.682936507936508,0.20412607383341427,0.6666666666666667,0.2222222222222222,0.6565947712418301,0.17480341814474723,0.31676397862737726,0.3507684848082313
0.8,11,distance,cosine,0.6,0.6333333333333333,0.17391639824998364,0.6947619047619048,0.25568590779843936,0.5777777777777777,0.21372648957412604,0.6078431372549019,0.19073411541070662,0.2728168435309991,0.37906213089889984
0.8,11,distance,cosine,0.7000000000000001,0.6555555555555556,0.1638653467083625,0.8047619047619048,0.24114123034131169,0.5333333333333333,0.18257418583505536,0.6019989814107461,0.17171843545593438,0.3510082561883896,0.3441701197388416
0.8,11,distance,cosine,0.8,0.6333333333333333,0.1987615979999813,0.8727272727272727,0.2845904698636096,0.4222222222222222,0.21372648957412604,0.5228571428571429,0.24150886238861896,0.33502958905799335,0.41806037338775204
0.8,11,distance,cosine,0.9,0.611111111111111,0.15214515486254615,0.875,0.2795084971874737,0.33333333333333337,0.17568209223157663,0.44924957395545634,0.21010431159072485,0.30543567493010376,0.33079390945927156
0.8,11,distance,euclidean,0.1,0.5,0.039283710065919325,0.5,0.02079725827019258,0.9555555555555555,0.060858061945018485,0.6562051282051282,0.02937347083602198,0.0,0.17149858514250885
0.8,11,distance,euclidean,0.2,0.6,0.024845199749997687,0.559453781512605,0.0173772326265171,0.9555555555555555,0.060858061945018485,0.7047224080267558,0.014013146444875734,0.2968329780095459,0.052753170755012235
0.8,11,distance,euclidean,0.30000000000000004,0.6444444444444445,0.049690399499995284,0.5967857142857143,0.04151246978188949,0.9111111111111111,0.09296222517045284,0.7188447204968944,0.039008322176967675,0.3550270018384407,0.1048635888123092
0.8,11,distance,euclidean,0.4,0.7333333333333333,0.07243558228002947,0.7257936507936508,0.09853343208576033,0.7777777777777778,0.13608276348795434,0.7434498437055982,0.07231160438746125,0.4855130198594016,0.14829364532926853
0.8,11,distance,euclidean,0.5,0.6777777777777778,0.082402205412174,0.7784126984126984,0.14621107002113284,0.5111111111111111,0.16850834320114563,0.6036324786324786,0.12510468795144478,0.3856197414232304,0.17433631784255615
0.8,11,distance,euclidean,0.6,0.6777777777777778,0.082402205412174,0.8076190476190476,0.13047966627278595,0.4666666666666666,0.1648044108243481,0.579029304029304,0.15255349355617775,0.39347649955391273,0.16869922158273767
0.8,11,distance,euclidean,0.7000000000000001,0.6888888888888889,0.08425417160057277,0.8933333333333333,0.15347819244295116,0.4222222222222222,0.12171612389003693,0.5699633699633699,0.14225948052133244,0.4420788085726703,0.18678821682761382
0.8,11,distance,euclidean,0.8,0.6444444444444445,0.11520245196293177,0.76,0.433589667773576,0.3333333333333333,0.19245008972987523,0.4604395604395604,0.261679249206047,0.3291654283761896,0.32671250477731667
0.8,11,distance,euclidean,0.9,0.5777777777777778,0.049690399499995354,1.0,0.0,0.15555555555555553,0.09938079899999064,0.2581818181818182,0.16078320705043014,0.26063915936323084,0.15342724044633213
0.8,11,uniform,cosine,0.1,0.5222222222222223,0.04969039949999535,0.5125,0.027950849718747367,1.0,0.0,0.6773333333333333,0.023851391759997762,0.07071067811865475,0.15811388300841897
0.8,11,uniform,cosine,0.2,0.5333333333333333,0.08425417160057282,0.5207843137254902,0.049538430861875545,0.9555555555555555,0.060858061945018485,0.6730769230769231,0.04839637458506891,0.07074983379272219,0.2529911345904723
0.8,11,uniform,cosine,0.30000000000000004,0.5888888888888889,0.06334307917217434,0.5568589743589744,0.03925961525378315,0.8666666666666666,0.12171612389003689,0.6763451910408432,0.058308301050207755,0.2321007962155912,0.17789482350578245
0.8,11,uniform,cosine,0.4,0.6222222222222222,0.0724355822800294,0.631038961038961,0.09577911071972545,0.6444444444444445,0.04969039949999531,0.6324922600619195,0.043458508262480475,0.2481246551096253,0.1457977370287261
0.8,11,uniform,cosine,0.5,0.6333333333333333,0.11520245196293177,0.6966666666666667,0.1796601730428249,0.4666666666666667,0.18257418583505544,0.5494505494505495,0.17212219962594477,0.2838737764477225,0.24466668019740886
0.8,11,uniform,cosine,0.6,0.6444444444444445,0.0929622251704528,0.8742857142857143,0.19016641476907128,0.37777777777777777,0.16850834320114558,0.49714285714285716,0.18773624572570868,0.3591975347419193,0.1935026619018064
0.8,11,uniform,cosine,0.7000000000000001,0.6555555555555556,0.09938079899999065,0.9142857142857143,0.191662969499982,0.37777777777777777,0.16850834320114558,0.5059340659340659,0.19303879864022488,0.39168119075336405,0.20920649893023313
0.8,11,uniform,cosine,0.8,0.6333333333333334,0.1009216784699164,0.95,0.1118033988749895,0.28888888888888886,0.2018433569398328,0.4078921078921079,0.2615212131296837,0.3376403801903397,0.22969481076450685
0.8,11,uniform,cosine,0.9,0.6,0.09128709291752765,1.0,0.0,0.2,0.18257418583505536,0.3030769230769231,0.24970989084495396,0.2933614658794945,0.2080003583067743
0.8,11,uniform,euclidean,0.1,0.5,0.039283710065919325,0.5,0.02079725827019258,0.9555555555555555,0.060858061945018485,0.6562051282051282,0.02937347083602198,0.0,0.17149858514250885
0.8,11,uniform,euclidean,0.2,0.5666666666666667,0.04648111258522644,0.5393347338935575,0.028497137479784503,0.9555555555555555,0.060858061945018485,0.6882586399108138,0.022422085807402643,0.20248429120840344,0.13460579680284088
0.8,11,uniform,euclidean,0.30000000000000004,0.6333333333333333,0.049690399499995264,0.5863461538461539,0.034403733284417384,0.9111111111111111,0.09296222517045287,0.7121818181818182,0.04386116337823884,0.33380202564353817,0.12266695835579125
0.8,11,uniform,euclidean,0.4,0.6444444444444445,0.09296222517045281,0.6206060606060606,0.07688255625551221,0.7333333333333333,0.12668615834434865,0.671328320802005,0.09477191007348386,0.2968213286839765,0.1927374076929107
0.8,11,uniform,euclidean,0.5,0.6555555555555556,0.09128709291752768,0.7255555555555555,0.09242948596926856,0.48888888888888893,0.1859244503409057,0.5735775335775336,0.14625529583269703,0.33079166264874715,0.1775650018373509
0.8,11,uniform,euclidean,0.6,0.6333333333333334,0.06334307917217437,0.7666666666666666,0.13693063937629155,0.4,0.1685083432011456,0.5068174962292609,0.13465078054743365,0.3092923783615684,0.1331328966142208
0.8,11,uniform,euclidean,0.7000000000000001,0.6444444444444445,0.08425417160057275,0.86,0.21908902300206642,0.3333333333333333,0.1360827634879543,0.47372627372627374,0.17044337493999018,0.360210775718478,0.20941394978444364
0.8,11,uniform,euclidean,0.8,0.5777777777777777,0.0842541716005728,0.75,0.4330127018922193,0.2,0.14487116456005886,0.305034965034965,0.20616589616650707,0.2136056456011312,0.26736621471715555
0.8,11,uniform,euclidean,0.9,0.5222222222222223,0.030429030972509246,1.0,0.0,0.04444444444444444,0.06085806194501846,0.08,0.10954451150103323,0.09701425001453319,0.1328422328310143
0.8,15,distance,cosine,0.1,0.5333333333333334,0.030429030972509267,0.5192156862745099,0.017614348769784884,0.9111111111111111,0.09296222517045283,0.660200668896321,0.030858771368171063,0.108135604407261,0.10583174045813352
0.8,15,distance,cosine,0.2,0.6222222222222222,0.10686324478706302,0.5963383838383838,0.08779974748600514,0.8222222222222222,0.16850834320114555,0.6831111111111111,0.0914303350799914,0.2752698226762977,0.22362733743305252
0.8,15,distance,cosine,0.30000000000000004,0.6555555555555556,0.1204415743815489,0.6598135198135198,0.13833066185592366,0.7777777777777778,0.1360827634879543,0.6959744816586921,0.07077608109137437,0.3224911466356776,0.24610945938250312
0.8,15,distance,cosine,0.4,0.6666666666666667,0.15713484026367722,0.6972222222222222,0.18331228835440463,0.6888888888888889,0.18257418583505536,0.6757124183006535,0.1375684684616625,0.33955609391930486,0.3179514479217642
0.8,15,distance,cosine,0.5,0.6666666666666667,0.18002057495577387,0.7105555555555556,0.2530401568677476,0.6444444444444445,0.2652741419180738,0.6482614379084968,0.2141035023910045,0.3445029774324653,0.3759090541638608
0.8,15,distance,cosine,0.6,0.6444444444444445,0.16005400323208813,0.7147619047619047,0.2294279586463184,0.5777777777777777,0.21372648957412604,0.6122387416505064,0.18148342068095566,0.2976237904488408,0.3495044092380145
0.8,15,distance,cosine,0.7000000000000001,0.6666666666666667,0.17568209223157663,0.85,0.25276251480171835,0.5111111111111111,0.16850834320114558,0.6041558441558441,0.17931528135659858,0.3833072210242759,0.3717428660870296
0.8,15,distance,cosine,0.8,0.6333333333333333,0.1987615979999813,0.8727272727272727,0.2845904698636096,0.4222222222222222,0.21372648957412604,0.5228571428571429,0.24150886238861896,0.33502958905799335,0.41806037338775204
0.8,15,distance,cosine,0.9,0.5888888888888889,0.14487116456005886,0.875,0.2795084971874737,0.28888888888888886,0.18592445034090566,0.3894693541752366,0.25286529986481115,0.23979831209859848,0.33871537424579923
0.8,15,distance,euclidean,0.1,0.5,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0
0.8,15,distance,euclidean,0.2,0.5555555555555556,0.0,0.5309803921568628,0.0021479315980594696,0.9555555555555555,0.060858061945018485,0.6820512820512821,0.014044168141158123,0.20514985442179418,0.05119257473824168
0.8,15,distance,euclidean,0.30000000000000004,0.6555555555555556,0.04648111258522641,0.598434065934066,0.03272513127371716,0.9555555555555555,0.060858061945018485,0.7351067193675889,0.032880439162803414,0.39493098311962604,0.10093560876274518
0.8,15,distance,euclidean,0.4,0.7,0.16480441082434802,0.7033333333333334,0.1894436298451043,0.711111111111111,0.18592445034090566,0.7022261536193424,0.17271313717911244,0.4073304210081769,0.33265292078558734
0.8,15,distance,euclidean,0.5,0.711111111111111,0.08240220541217402,0.7995238095238095,0.12344727224585937,0.5777777777777777,0.1648044108243481,0.6580094466936572,0.1285897782892486,0.4469735737537751,0.16703819350885252
0.8,15,distance,euclidean,0.6,0.6777777777777778,0.07243558228002939,0.8099999999999999,0.12337837015547834,0.4666666666666666,0.1648044108243481,0.5785391079508726,0.14621627107074875,0.39486320047668994,0.1491941127916878
0.8,15,distance,euclidean,0.7000000000000001,0.6888888888888889,0.10829771494232181,0.8714285714285716,0.21665358411575858,0.4222222222222222,0.19876159799998133,0.5555944055944055,0.21692556797025916,0.4346740667545472,0.24346994695110674
0.8,15,distance,euclidean,0.8,0.5888888888888889,0.06334307917217433,0.95,0.1118033988749895,0.2,0.14487116456005886,0.305034965034965,0.20616589616650707,0.2621127706083978,0.16713510871468873
0.8,15,distance,euclidean,0.9,0.5555555555555556,0.039283710065919325,0.9333333333333332,0.14907119849998604,0.13333333333333333,0.09296222517045283,0.2193939393939394,0.14376544513184578,0.19753916783318515,0.13206122340094312
0.8,15,uniform,cosine,0.1,0.5111111111111111,0.024845199749997684,0.5058823529411764,0.013153341044116418,1.0,0.0,0.6717948717948717,0.011467015269229703,0.048507125007266595,0.10846522890932808
0.8,15,uniform,cosine,0.2,0.5111111111111111,0.060858061945018506,0.5066176470588235,0.03373549925574842,0.9777777777777779,0.049690399499995354,0.667076923076923,0.036991389797250786,0.022203553111388163,0.21293105724501155
0.8,15,uniform,cosine,0.30000000000000004,0.5222222222222223,0.1009216784699164,0.5164592760180995,0.06467297065886543,0.9111111111111111,0.09296222517045284,0.6572494172494172,0.06319814620316144,0.052217287642136914,0.2777822178568108
0.8,15,uniform,cosine,0.4,0.6777777777777778,0.07243558228002939,0.6320346320346321,0.03579618053796804,0.8222222222222222,0.23040490392586355,0.7054244306418219,0.11972204318989525,0.3992583588558562,0.1778234643822106
0.8,15,uniform,cosine,0.5,0.6555555555555556,0.17302679447108263,0.7014285714285714,0.29033759378927654,0.5111111111111111,0.2434322477800738,0.5813707345286293,0.255749664332803,0.32107188461798347,0.37720341299646143
0.8,15,uniform,cosine,0.6,0.6666666666666667,0.0878410461157883,0.9199999999999999,0.17888543819998315,0.4222222222222222,0.21372648957412607,0.5322498554077502,0.20083869792439912,0.4136104350114322,0.175915633180869
0.8,15,uniform,cosine,0.7000000000000001,0.6555555555555556,0.08240220541217402,0.95,0.1118033988749895,0.33333333333333337,0.15713484026367724,0.47516483516483515,0.18324418832927425,0.40487954617894306,0.15429699517925338
0.8,15,uniform,cosine,0.8,0.6,0.10686324478706304,1.0,0.0,0.2,0.21372648957412607,0.2955844155844156,0.2672006516222538,0.2917596627223964,0.22452390712320677
0.8,15,uniform,cosine,0.9,0.5333333333333334,0.030429030972509267,1.0,0.0,0.06666666666666667,0.06085806194501846,0.12000000000000002,0.10954451150103323,0.1455213750217998,0.1328422328310143
0.8,15,uniform,euclidean,0.1,0.5,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0
0.8,15,uniform,euclidean,0.2,0.5222222222222223,0.030429030972509246,0.512549019607843,0.01723929775712413,0.9777777777777779,0.049690399499995354,0.6717948717948717,0.011467015269229703,0.07832136470726378,0.11222140034987288
0.8,15,uniform,euclidean,0.30000000000000004,0.5888888888888889,0.07453559924999296,0.5543589743589743,0.04420381936309735,0.9111111111111111,0.09296222517045286,0.6886060606060606,0.057252922662093864,0.23350662481782206,0.20308872349159493
0.8,15,uniform,euclidean,0.4,0.6444444444444445,0.0929622251704528,0.6119047619047618,0.07122988238881703,0.8444444444444444,0.12668615834434868,0.7035693581780539,0.06406035587054756,0.3149925196689459,0.2112473297856201
0.8,15,uniform,euclidean,0.5,0.6666666666666667,0.06804138174397717,0.7534632034632034,0.1445451563507787,0.5333333333333333,0.1648044108243481,0.6068315018315018,0.10847686329467614,0.3613801268023621,0.15197677875854015
0.8,15,uniform,euclidean,0.6,0.6444444444444445,0.1009216784699164,0.7433333333333334,0.1831817555204545,0.4222222222222222,0.21372648957412607,0.5191475191475192,0.21194575240839109,0.31857449039188507,0.2225803652472289
0.8,15,uniform,euclidean,0.7000000000000001,0.5666666666666667,0.09938079899999064,0.76,0.433589667773576,0.17777777777777776,0.20184335693983277,0.2542857142857143,0.27075103406816303,0.16386355985351667,0.2836601249936853
0.8,15,uniform,euclidean,0.8,0.5333333333333334,0.030429030972509256,0.9333333333333332,0.14907119849998604,0.08888888888888888,0.09296222517045283,0.14666666666666667,0.14452988925785865,0.12682848971453037,0.12190360128951065
0.8,15,uniform,euclidean,0.9,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,20,distance,cosine,0.1,0.5222222222222223,0.030429030972509256,0.512549019607843,0.017239297757124156,0.9111111111111111,0.09296222517045283,0.6548673355629877,0.03175330989000467,0.07832136470726378,0.11222140034987288
0.8,20,distance,cosine,0.2,0.6222222222222222,0.10686324478706302,0.5963383838383838,0.08779974748600514,0.8222222222222222,0.16850834320114555,0.6831111111111111,0.0914303350799914,0.2752698226762977,0.22362733743305252
0.8,20,distance,cosine,0.30000000000000004,0.6555555555555556,0.12668615834434868,0.6515595515595516,0.12385430486286025,0.7777777777777778,0.1360827634879543,0.6958282828282829,0.08549408367265086,0.31825498036437355,0.2545357880623372
0.8,20,distance,cosine,0.4,0.6444444444444445,0.19083960041464076,0.6722222222222223,0.22148314597417404,0.6666666666666667,0.2222222222222222,0.6521830065359477,0.1837372526653264,0.29483473436930907,0.386078552427404
0.8,20,distance,cosine,0.5,0.6444444444444445,0.19083960041464076,0.6916666666666667,0.27259045389660214,0.6222222222222222,0.25579698740491863,0.6300728291316526,0.21355732891265664,0.30050108026008426,0.3995830464320127
0.8,20,distance,cosine,0.6,0.6444444444444445,0.16005400323208813,0.7147619047619047,0.2294279586463184,0.5777777777777777,0.21372648957412604,0.6122387416505064,0.18148342068095566,0.2976237904488408,0.3495044092380145
0.8,20,distance,cosine,0.7000000000000001,0.6555555555555556,0.16850834320114555,0.85,0.25276251480171835,0.48888888888888893,0.16850834320114558,0.5843756243756244,0.1693052657536834,0.36617698320003716,0.35988336595509035
0.8,20,distance,cosine,0.8,0.6333333333333333,0.1987615979999813,0.8727272727272727,0.2845904698636096,0.4222222222222222,0.21372648957412604,0.5228571428571429,0.24150886238861896,0.33502958905799335,0.41806037338775204
0.8,20,distance,cosine,0.9,0.5444444444444445,0.106863244787063,0.875,0.2795084971874737,0.2,0.14487116456005886,0.2833155080213904,0.19069641683840577,0.16393916267591715,0.27360705588368905
0.8,20,distance,euclidean,0.1,0.5,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0
0.8,20,distance,euclidean,0.2,0.5222222222222223,0.06334307917217438,0.5125,0.03483928747200627,0.9777777777777779,0.049690399499995354,0.6722051282051282,0.038660000785689416,0.07071067811865475,0.23326329481056884
0.8,20,distance,euclidean,0.30000000000000004,0.5888888888888889,0.04969039949999531,0.5540082956259427,0.037002008062735646,0.9555555555555555,0.060858061945018485,0.6997109557109557,0.024355893672090966,0.2719600085867102,0.09154177755930983
0.8,20,distance,euclidean,0.4,0.7,0.16480441082434807,0.6863203463203462,0.17213060927851173,0.711111111111111,0.21659542988464364,0.6957017543859649,0.192755260113153,0.4016936163505134,0.33040186504465396
0.8,20,distance,euclidean,0.5,0.6888888888888889,0.1009216784699164,0.7761904761904762,0.14245976477763422,0.5333333333333333,0.18257418583505539,0.6183333333333334,0.17244161652893167,0.40055951263796247,0.20627594177149108
0.8,20,distance,euclidean,0.6,0.7,0.08425417160057275,0.8714285714285713,0.13842325574998698,0.4666666666666666,0.1648044108243481,0.5961538461538461,0.15688766987846686,0.45186471384778104,0.1729448918331036
0.8,20,distance,euclidean,0.7000000000000001,0.6555555555555556,0.10686324478706301,0.9714285714285715,0.06388765649999398,0.3333333333333333,0.24845199749997662,0.44580419580419584,0.2871074384388273,0.38101847044325404,0.22886362549290468
0.8,20,distance,euclidean,0.8,0.5555555555555556,0.039283710065919325,0.9333333333333332,0.14907119849998604,0.13333333333333333,0.09296222517045283,0.2193939393939394,0.14376544513184578,0.19753916783318515,0.13206122340094312
0.8,20,distance,euclidean,0.9,0.5444444444444445,0.04648111258522644,1.0,0.0,0.08888888888888888,0.09296222517045283,0.15272727272727274,0.15459892123259136,0.16772492813318793,0.15967842781439995
0.8,20,uniform,cosine,0.1,0.5,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0
0.8,20,uniform,cosine,0.2,0.5,0.039283710065919325,0.5,0.020797258270192583,0.9777777777777779,0.049690399499995354,0.6615384615384615,0.028088336282316224,0.0,0.17149858514250882
0.8,20,uniform,cosine,0.30000000000000004,0.5888888888888889,0.07453559924999298,0.5580501851090086,0.048465598926192725,0.8222222222222222,0.20184335693983274,0.6591792418108208,0.09372500565614558,0.23516280015271085,0.1828690569656312
0.8,20,uniform,cosine,0.4,0.6333333333333333,0.11520245196293179,0.5973626373626374,0.10176737907852165,0.7333333333333333,0.25579698740491863,0.650660495111296,0.16360000435541616,0.29269730087655466,0.2543640537992424
0.8,20,uniform,cosine,0.5,0.6666666666666667,0.17568209223157663,0.7247619047619047,0.2616535591846853,0.5555555555555556,0.1924500897298752,0.6229824561403509,0.2100070350138522,0.34724374432604643,0.3706622494216395
0.8,20,uniform,cosine,0.6,0.6777777777777778,0.12044157438154887,0.875,0.1767766952966369,0.4444444444444445,0.2222222222222222,0.5528118939883646,0.23517952912753887,0.41213682376626526,0.232154947144678
0.8,20,uniform,cosine,0.7000000000000001,0.5666666666666667,0.060858061945018437,1.0,0.0,0.13333333333333333,0.12171612389003691,0.22000000000000003,0.17888543819998318,0.23496409412179137,0.15845343212038981
0.8,20,uniform,cosine,0.8,0.5333333333333334,0.030429030972509267,1.0,0.0,0.06666666666666667,0.06085806194501846,0.12000000000000002,0.10954451150103323,0.1455213750217998,0.1328422328310143
0.8,20,uniform,cosine,0.9,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,20,uniform,euclidean,0.1,0.5,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0
0.8,20,uniform,euclidean,0.2,0.5,0.039283710065919325,0.5,0.020797258270192583,0.9777777777777779,0.049690399499995354,0.6615384615384615,0.028088336282316224,0.0,0.17149858514250882
0.8,20,uniform,euclidean,0.30000000000000004,0.5666666666666667,0.024845199749997684,0.543828197945845,0.018875386160629757,0.8666666666666666,0.18257418583505536,0.6604979561501301,0.059813247043064725,0.20250296031923748,0.06820243176822104
0.8,20,uniform,euclidean,0.4,0.5888888888888889,0.030429030972509256,0.5644047619047619,0.0188813426969804,0.8,0.21372648957412604,0.6497971014492754,0.08665949269905879,0.2239097335721676,0.09554517027506786
0.8,20,uniform,euclidean,0.5,0.7,0.09296222517045281,0.7701298701298701,0.10924197607333337,0.5777777777777777,0.2137264895741261,0.6399999999999999,0.17503967804154827,0.42039264265326215,0.17820517717875345
0.8,20,uniform,euclidean,0.6,0.6,0.0724355822800294,0.7583333333333333,0.22897719440056813,0.3111111111111111,0.16480441082434807,0.4206773618538325,0.1622825542957051,0.2534210374499762,0.19436506316151
0.8,20,uniform,euclidean,0.7000000000000001,0.5222222222222223,0.030429030972509256,0.9,0.22360679774997896,0.06666666666666667,0.06085806194501846,0.11636363636363636,0.10648400337706417,0.09701425001453319,0.1328422328310143
0.8,20,uniform,euclidean,0.8,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,20,uniform,euclidean,0.9,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,3,distance,cosine,0.1,0.5777777777777778,0.049690399499995354,0.5553113553113553,0.03596348674054303,0.7777777777777778,0.07856742013183862,0.6473555430077169,0.04733954630010827,0.1725400994585329,0.11076311245005688
0.9,3,distance,cosine,0.2,0.611111111111111,0.08784104611578829,0.5916317016317016,0.07911531455410661,0.7555555555555555,0.04969039949999535,0.6622601959444064,0.0631014793850295,0.22976646397271921,0.17596885235081622
0.9,3,distance,cosine,0.30000000000000004,0.6222222222222222,0.10686324478706304,0.6119191919191919,0.10629219544812464,0.711111111111111,0.06085806194501847,0.6561570593149539,0.08314207443376424,0.24700093182881727,0.21416395796051427
0.9,3,distance,cosine,0.4,0.6555555555555556,0.1204415743815489,0.6546464646464647,0.1246484700983015,0.6666666666666666,0.13608276348795434,0.6582180942552459,0.12383703511020558,0.3127886646030219,0.24106287809145688
0.9,3,distance,cosine,0.5,0.6333333333333333,0.15010284540118105,0.6412698412698413,0.16391819177676428,0.5777777777777777,0.18257418583505536,0.6070261437908497,0.17403494976711348,0.2672044340191667,0.3019262908799675
0.9,3,distance,cosine,0.6,0.6777777777777778,0.15908690070307055,0.7285714285714285,0.2045403009039479,0.5555555555555556,0.17568209223157663,0.63,0.18990129014832943,0.3646738446708414,0.32633342840338386
0.9,3,distance,cosine,0.7000000000000001,0.6666666666666667,0.14163943093313291,0.7342857142857142,0.199386815112776,0.5111111111111111,0.16850834320114558,0.6007142857142858,0.18200975528912777,0.3485652254905719,0.2955733728013193
0.9,3,distance,cosine,0.8,0.6333333333333334,0.1009216784699164,0.7833333333333333,0.21730674684008833,0.37777777777777777,0.12668615834434868,0.5033699633699633,0.14614567531577344,0.3140701541507881,0.2336660025324676
0.9,3,distance,cosine,0.9,0.6222222222222222,0.08240220541217402,0.8,0.2091650066335189,0.3333333333333333,0.07856742013183861,0.46923076923076923,0.1101370851021258,0.3032517126299311,0.20540412757932652
0.9,3,distance,euclidean,0.1,0.6666666666666667,0.055555555555555546,0.6187012987012988,0.03187246892844261,0.8666666666666666,0.14487116456005886,0.7184897025171624,0.06449688312960736,0.3803589473382029,0.14694864378340697
0.9,3,distance,euclidean,0.2,0.6888888888888889,0.06334307917217431,0.6419247419247419,0.045144517525419266,0.8666666666666666,0.14487116456005886,0.7326218708827404,0.06442092274536364,0.41943449227911256,0.15010496592825073
0.9,3,distance,euclidean,0.30000000000000004,0.7,0.08425417160057279,0.6764102564102564,0.07982558238367471,0.7777777777777778,0.11111111111111109,0.7208931419457735,0.08047512479453182,0.40941566472016644,0.1669331580164428
0.9,3,distance,euclidean,0.4,0.711111111111111,0.06085806194501847,0.7463203463203463,0.10491027381348357,0.6666666666666666,0.0785674201318386,0.6983333333333334,0.05413460589637244,0.4313405113375081,0.12644644184740775
0.9,3,distance,euclidean,0.5,0.7333333333333333,0.06085806194501848,0.8106060606060606,0.13316966538823446,0.6444444444444445,0.0929622251704528,0.7078431372549019,0.0546563131951622,0.4878022295294965,0.1337651726513886
0.9,3,distance,euclidean,0.6,0.7333333333333334,0.08240220541217402,0.8366666666666667,0.17094508539944114,0.6222222222222222,0.0608580619450184,0.7036827362523957,0.0631732192696765,0.49390107363471164,0.18516631318223248
0.9,3,distance,euclidean,0.7000000000000001,0.6555555555555556,0.09128709291752767,0.8066666666666666,0.200554786086551,0.4222222222222222,0.09296222517045284,0.550915750915751,0.11362989251157475,0.35770379152382925,0.21486042682833023
0.9,3,distance,euclidean,0.8,0.6444444444444445,0.09296222517045284,0.8666666666666668,0.2173067468400883,0.3555555555555555,0.14487116456005886,0.4906759906759907,0.15510801989169226,0.36133879814182246,0.21219558944734482
0.9,3,distance,euclidean,0.9,0.6444444444444445,0.09296222517045284,0.8666666666666668,0.2173067468400883,0.3555555555555555,0.14487116456005886,0.4906759906759907,0.15510801989169226,0.36133879814182246,0.21219558944734482
0.9,3,uniform,cosine,0.1,0.5333333333333334,0.06334307917217435,0.521978021978022,0.04220409751576157,0.7777777777777778,0.07856742013183862,0.6245059288537549,0.054410671533344716,0.07825919530032657,0.14744482810287404
0.9,3,uniform,cosine,0.2,0.5333333333333334,0.06334307917217435,0.521978021978022,0.04220409751576157,0.7777777777777778,0.07856742013183862,0.6245059288537549,0.054410671533344716,0.07825919530032657,0.14744482810287404
0.9,3,uniform,cosine,0.30000000000000004,0.5333333333333334,0.06334307917217435,0.521978021978022,0.04220409751576157,0.7777777777777778,0.07856742013183862,0.6245059288537549,0.054410671533344716,0.07825919530032657,0.14744482810287404
0.9,3,uniform,cosine,0.4,0.6777777777777778,0.14380199006160876,0.7198412698412698,0.19564739649199075,0.6,0.14907119849998596,0.6508496732026143,0.15543082822930598,0.3647673017403398,0.2984765762170519
0.9,3,uniform,cosine,0.5,0.6777777777777778,0.14380199006160876,0.7198412698412698,0.19564739649199075,0.6,0.14907119849998596,0.6508496732026143,0.15543082822930598,0.3647673017403398,0.2984765762170519
0.9,3,uniform,cosine,0.6,0.6777777777777778,0.14380199006160876,0.7198412698412698,0.19564739649199075,0.6,0.14907119849998596,0.6508496732026143,0.15543082822930598,0.3647673017403398,0.2984765762170519
