n_components,n_estimators,max_depth,learning_rate,accuracy,std_accuracy,precision,std_precision,recall,std_recall,f1,std_f1,mcc,std_mcc
200,200,7,0.5,0.8992135511191772,0.023506751155995886,0.8228571428571427,0.15794599955526004,0.4666666666666667,0.08314794192830983,0.5909340659340658,0.09350511933636813,0.5692390113232659,0.11300285595060847
200,100,10,0.5,0.8923774954627948,0.023147474678899643,0.7695238095238095,0.12510675713274688,0.4444444444444445,0.12171612389003693,0.5554761904761906,0.1266066811060154,0.5287934371989546,0.12622289863232578
200,150,10,0.5,0.8923774954627948,0.023147474678899643,0.7695238095238095,0.12510675713274688,0.4444444444444445,0.12171612389003693,0.5554761904761906,0.1266066811060154,0.5287934371989546,0.12622289863232578
200,200,10,0.5,0.8923774954627948,0.023147474678899643,0.7695238095238095,0.12510675713274688,0.4444444444444445,0.12171612389003693,0.5554761904761906,0.1266066811060154,0.5287934371989546,0.12622289863232578
220,100,3,0.01,0.8646098003629763,0.02271754213258694,0.5811111111111111,0.14017625589253477,0.4,0.19372884193514103,0.4557997557997558,0.16660632128603292,0.40320598067911095,0.16203601703579765
220,150,3,0.01,0.8679370840895342,0.02411479801885579,0.6533333333333333,0.10873004286866729,0.3333333333333333,0.12171612389003693,0.43238095238095237,0.12294201571889467,0.3987721302483989,0.12025768407199774
220,200,3,0.01,0.8784029038112522,0.01599202995453076,0.7061904761904763,0.06873657362196624,0.37777777777777777,0.11331154474650634,0.4839743589743589,0.10373238983060759,0.4542205871026613,0.09396184622524083
220,100,5,0.01,0.8611010284331518,0.018924152449342545,0.6751948051948051,0.18772429660679366,0.37777777777777777,0.11331154474650633,0.45074925074925076,0.05108461719670236,0.41767805344039177,0.026481110229592306
220,150,5,0.01,0.8784029038112522,0.01599202995453076,0.8071428571428572,0.1684260874650228,0.3555555555555555,0.14740554623801777,0.4573076923076923,0.1399936600424141,0.45930664153110623,0.09383991725723448
220,200,5,0.01,0.8853599516031458,0.0091706930727827,0.8433333333333334,0.13482498944104457,0.3555555555555555,0.08314794192830981,0.48598734598734594,0.07114170482661818,0.491517163525754,0.0463082627647552
220,100,7,0.01,0.8784029038112522,0.01935590572088747,0.745,0.14177446878757824,0.4,0.19372884193514103,0.4768455074337427,0.1697490433008525,0.46137806143021587,0.1201545531563958
220,150,7,0.01,0.8819116757410768,0.013167591395438908,0.8433333333333334,0.13482498944104457,0.3333333333333333,0.12171612389003691,0.4532600732600732,0.13173407919744795,0.46513696315330294,0.08715278366456396
220,200,7,0.01,0.8853599516031458,0.014248076208543375,0.8833333333333334,0.1452966314513558,0.3333333333333333,0.09938079899999065,0.4675058275058275,0.09779032358430771,0.48832656587409984,0.07469275448883723
220,100,10,0.01,0.8680580762250452,0.008396540386157274,0.7150000000000001,0.15297058540778355,0.3333333333333333,0.1405456737852613,0.42138332255979316,0.12535224676312867,0.4054200329269584,0.07108513503717867
220,150,10,0.01,0.8750151240169389,0.012716267686176666,0.8033333333333333,0.1674647558277396,0.31111111111111106,0.10886621079036346,0.4246886446886447,0.1177569027056164,0.4312044709853323,0.08151441715006653
220,200,10,0.01,0.8750151240169389,0.006541972153504299,0.8333333333333334,0.13944333775567927,0.28888888888888886,0.11331154474650632,0.404009324009324,0.1154068307591429,0.4243616022525948,0.059160329820182586
220,100,3,0.1,0.8784633998790078,0.011144091626244431,0.8833333333333332,0.1452966314513558,0.28888888888888886,0.11331154474650632,0.41170163170163177,0.12016857588694484,0.4441790352826461,0.07707553341385996
220,150,3,0.1,0.8853599516031458,0.018058861542182197,0.9333333333333332,0.13333333333333336,0.3111111111111111,0.12957670877434002,0.44247086247086254,0.14592583977942267,0.48176379853170015,0.10868693128397132
220,200,3,0.1,0.8853599516031458,0.018058861542182197,0.9333333333333332,0.13333333333333336,0.3111111111111111,0.12957670877434002,0.44247086247086254,0.14592583977942267,0.48176379853170015,0.10868693128397132
220,100,5,0.1,0.8992135511191772,0.013690568892129553,0.95,0.09999999999999999,0.3777777777777777,0.05443310539518173,0.5384615384615385,0.06435846357954429,0.561095524877116,0.0702951729917687
220,150,5,0.1,0.9062310949788263,0.008680711437663849,1.0,0.0,0.39999999999999997,0.05443310539518174,0.5692307692307692,0.05652668637191951,0.5987654751987278,0.04419413360743563
220,200,5,0.1,0.9062310949788263,0.008680711437663849,0.96,0.07999999999999999,0.4222222222222222,0.044444444444444446,0.5835164835164836,0.04509513083227076,0.5991786581093993,0.043695908797767566
220,100,7,0.1,0.8888687235329703,0.008719831940339892,0.96,0.07999999999999999,0.31111111111111106,0.08314794192830981,0.4597402597402597,0.08268964872587846,0.5035279096451898,0.051329630589204485
220,150,7,0.1,0.8992740471869329,0.013284363462121897,0.96,0.07999999999999999,0.37777777777777777,0.08888888888888888,0.5331668331668331,0.09468274073131713,0.5603688214563338,0.07193958178673149
220,200,7,0.1,0.9026618269812463,0.024119957465483923,0.96,0.07999999999999999,0.4,0.1507184440694504,0.5432967032967033,0.1779182983935957,0.5683587353097037,0.1405277027040418
220,100,10,0.1,0.8854204476709013,0.01756199909182715,1.0,0.0,0.2666666666666666,0.11331154474650632,0.40853146853146854,0.14047863244425116,0.4739571116210848,0.10982910968396878
220,150,10,0.1,0.8923169993950394,0.013288495242884966,1.0,0.0,0.31111111111111106,0.08314794192830981,0.4685314685314686,0.09544878181323631,0.5211354538073292,0.07352714688458324
220,200,10,0.1,0.8922565033272838,0.017720701640978772,1.0,0.0,0.31111111111111106,0.10886621079036346,0.4630769230769231,0.13892231024577611,0.5155778343958507,0.10923685270289327
220,100,3,0.3,0.8852994555353902,0.02420402234163101,0.7766666666666666,0.16179548132682128,0.3555555555555555,0.14740554623801777,0.4762903762903762,0.1629650555635536,0.47072275571287464,0.15769927136451628
220,150,3,0.3,0.8852994555353902,0.02420402234163101,0.7766666666666666,0.16179548132682128,0.3555555555555555,0.14740554623801777,0.4762903762903762,0.1629650555635536,0.47072275571287464,0.15769927136451628
220,200,3,0.3,0.8852994555353902,0.02420402234163101,0.7766666666666666,0.16179548132682128,0.3555555555555555,0.14740554623801777,0.4762903762903762,0.1629650555635536,0.47072275571287464,0.15769927136451628
220,100,5,0.3,0.8957047791893527,0.027578113033441296,0.86,0.19595917942265426,0.37777777777777777,0.13333333333333333,0.51988011988012,0.16988610467483287,0.5260937696856425,0.17689544417437442
220,150,5,0.3,0.8957047791893527,0.027578113033441296,0.86,0.19595917942265426,0.37777777777777777,0.13333333333333333,0.51988011988012,0.16988610467483287,0.5260937696856425,0.17689544417437442
220,200,5,0.3,0.8957047791893527,0.027578113033441296,0.86,0.19595917942265426,0.37777777777777777,0.13333333333333333,0.51988011988012,0.16988610467483287,0.5260937696856425,0.17689544417437442
220,100,7,0.3,0.8992740471869329,0.020354027636129122,0.9314285714285713,0.08590455073355947,0.4,0.16629588385661961,0.5328171828171828,0.15014719144101782,0.5562153340510347,0.10878265362933125
220,150,7,0.3,0.8993345432546885,0.02018738462043731,0.9266666666666665,0.09043106644167023,0.4,0.15071844406945042,0.5359307359307359,0.14800890490983967,0.5561411929363496,0.1084027649196557
220,200,7,0.3,0.8993345432546885,0.02018738462043731,0.9266666666666665,0.09043106644167023,0.4,0.15071844406945042,0.5359307359307359,0.14800890490983967,0.5561411929363496,0.1084027649196557
220,100,10,0.3,0.8957652752571083,0.011595062118050548,0.9266666666666665,0.09043106644167023,0.37777777777777777,0.11331154474650634,0.5203463203463203,0.0994032153989426,0.54258257073262,0.0620366590032116
220,150,10,0.3,0.8957652752571083,0.011595062118050548,0.9266666666666665,0.09043106644167023,0.37777777777777777,0.11331154474650634,0.5203463203463203,0.0994032153989426,0.54258257073262,0.0620366590032116
220,200,10,0.3,0.8957652752571083,0.011595062118050548,0.9266666666666665,0.09043106644167023,0.37777777777777777,0.11331154474650634,0.5203463203463203,0.0994032153989426,0.54258257073262,0.0620366590032116
220,100,3,0.5,0.8956442831215972,0.022909566124523523,0.95,0.09999999999999999,0.37777777777777777,0.19372884193514103,0.5000575894693543,0.18847269665767802,0.5352481711343652,0.13794604923510587
220,150,3,0.5,0.8956442831215972,0.022909566124523523,0.95,0.09999999999999999,0.37777777777777777,0.19372884193514103,0.5000575894693543,0.18847269665767802,0.5352481711343652,0.13794604923510587
220,200,3,0.5,0.8956442831215972,0.022909566124523523,0.95,0.09999999999999999,0.37777777777777777,0.19372884193514103,0.5000575894693543,0.18847269665767802,0.5352481711343652,0.13794604923510587
220,100,5,0.5,0.9027828191167574,0.03549402817788534,0.9199999999999999,0.16,0.4222222222222222,0.19116278371205836,0.5565184815184815,0.17981323524163706,0.5723070516475548,0.1704414367885911
220,150,5,0.5,0.9027828191167574,0.03549402817788534,0.9199999999999999,0.16,0.4222222222222222,0.19116278371205836,0.5565184815184815,0.17981323524163706,0.5723070516475548,0.1704414367885911
220,200,5,0.5,0.9027828191167574,0.03549402817788534,0.9199999999999999,0.16,0.4222222222222222,0.19116278371205836,0.5565184815184815,0.17981323524163706,0.5723070516475548,0.1704414367885911
220,100,7,0.5,0.8957652752571083,0.022351311792403163,0.95,0.09999999999999999,0.3555555555555555,0.12957670877434002,0.5015384615384616,0.16211618304393222,0.5320565682169579,0.1332978889139282
220,150,7,0.5,0.8957652752571083,0.022351311792403163,0.95,0.09999999999999999,0.3555555555555555,0.12957670877434002,0.5015384615384616,0.16211618304393222,0.5320565682169579,0.1332978889139282
220,200,7,0.5,0.8957652752571083,0.022351311792403163,0.95,0.09999999999999999,0.3555555555555555,0.12957670877434002,0.5015384615384616,0.16211618304393222,0.5320565682169579,0.1332978889139282
220,100,10,0.5,0.9026013309134907,0.02882623345606645,1.0,0.0,0.3777777777777777,0.180534186769688,0.5230769230769232,0.19526949970436475,0.5651067669934808,0.15701790169917182
220,150,10,0.5,0.9026013309134907,0.02882623345606645,1.0,0.0,0.3777777777777777,0.180534186769688,0.5230769230769232,0.19526949970436475,0.5651067669934808,0.15701790169917182
220,200,10,0.5,0.9026013309134907,0.02882623345606645,1.0,0.0,0.3777777777777777,0.180534186769688,0.5230769230769232,0.19526949970436475,0.5651067669934808,0.15701790169917182
